dispute_id,order_id,reason_code,dispute_date,days_to_dispute,status,true_win_probability,outcome_true,correct_relevant_chunk_id,expected_trajectory,prior_dispute_count_at_time,is_unknown_reason_edge_case,customer_id,amount,item_category,purchase_date,delivery_confirmed,delivery_date,otp_auth_confirmed,shipping_billing_match,prior_complaint_on_file,win_probability,days_left,decision,ev_fight,ev_diff,priority_score
DSP-08495,ORD-12666,item_not_received,2026-06-13,3,pending,0.1698,False,RULE_ITEM_NOT_RECEIVED,retry_needed,0,False,CUST-00423,108.54,digital_goods,2026-06-10,False,,True,False,False,0.24900576,17,CONCEDE,-272.9729142969847,-272.9729142969847,0.06034389261744965
DSP-04788,ORD-11731,not_as_described,2026-05-06,8,pending,0.4152,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False,CUST-05286,169.97,home_goods,2026-04-28,True,2026-05-05,True,True,False,0.59359413,12,CONCEDE,-199.10680506885052,-199.10680506885052,0.1628175838926173
DSP-11496,ORD-12472,unauthorized_transaction,2026-07-14,13,pending,0.6754,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-04208,276.38,home_goods,2026-07-01,True,2026-07-10,True,True,False,0.7013169,7,MANUAL_REVIEW,-106.17003708481789,-106.17003708481789,0.26710255033557
DSP-03272,ORD-09536,not_as_described,2026-04-21,1,pending,0.55,True,RULE_NOT_AS_DESCRIBED,clean_fight,2,False,CUST-01292,503.91,electronics,2026-04-20,True,2026-04-26,True,True,False,0.58477646,19,MANUAL_REVIEW,-5.325293474793398,-5.325293474793398,0.03626483221476402
DSP-09961,ORD-19902,not_as_described,2026-06-29,14,pending,0.7277,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False,CUST-05114,576.37,home_goods,2026-06-15,True,2026-06-20,True,True,False,0.5818937,6,MANUAL_REVIEW,35.386061770916,35.386061770916,0.2991826845637571
DSP-08598,ORD-02065,unauthorized_transaction,2026-06-14,4,pending,0.4306,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,1,False,CUST-00134,1536.28,home_goods,2026-06-10,False,,True,True,False,0.40534803,16,FIGHT,322.7280756962299,322.7280756962299,0.13783677852348603
DSP-00549,ORD-00550,item_not_received,2026-03-24,6,pending,0.7487,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-05104,939.25,electronics,2026-03-18,True,2026-03-25,True,True,False,0.7652097,14,FIGHT,418.72318708896637,418.72318708896637,0.15379530201342057
DSP-11015,ORD-06261,not_as_described,2026-07-10,24,pending,0.4923,False,RULE_NOT_AS_DESCRIBED,clean_concede,0,False,CUST-02128,2400.5,electronics,2026-06-16,True,2026-06-23,True,True,True,0.37082404,0,FIGHT,590.1631055772305,590.1631055772305,0.49263758389261125
DSP-07312,ORD-04537,not_as_described,2026-06-02,19,pending,0.3432,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False,CUST-04113,133.3,apparel,2026-05-14,False,,True,False,False,0.3866764,1,CONCEDE,-248.45603576004504,-248.45603576004504,0.38134093959731535
DSP-05830,ORD-09345,unauthorized_transaction,2026-05-17,14,pending,0.6464,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-01210,546.86,electronics,2026-05-03,True,2026-05-07,True,True,False,0.66106135,6,MANUAL_REVIEW,61.50800796389581,61.50800796389581,0.29799436241610616
DSP-00933,ORD-09276,not_as_described,2026-03-28,20,pending,0.331,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False,CUST-04071,1085.85,apparel,2026-03-08,True,2026-03-13,False,True,False,0.4303716,0,FIGHT,167.31901522725815,167.31901522725815,0.43969865771811817
DSP-11672,ORD-05249,item_not_received,2026-07-16,12,pending,0.679,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-04344,100.0,groceries,2026-07-04,True,2026-07-06,True,True,False,0.778452,8,CONCEDE,-222.15480208396912,-222.15480208396912,0.24
DSP-10638,ORD-02433,item_not_received,2026-07-06,3,pending,0.5049,False,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False,CUST-04216,233.4,groceries,2026-07-03,True,2026-07-12,True,True,True,0.47826415,17,CONCEDE,-188.37314668893814,-188.37314668893814,0.06537181208053656
DSP-09413,ORD-09039,unauthorized_transaction,2026-06-23,6,pending,0.5181,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-02361,100.0,groceries,2026-06-17,False,,True,False,False,0.46473828,14,CONCEDE,-253.526172041893,-253.526172041893,0.12000000000000002
DSP-05073,ORD-06232,duplicate_charge,2026-05-09,18,pending,0.6629,True,RULE_DUPLICATE_CHARGE,clean_fight,1,False,CUST-03874,1614.3,home_goods,2026-04-21,True,2026-04-29,True,True,False,0.46890807,2,FIGHT,456.95829985141756,456.95829985141756,0.4209785234899288
DSP-08144,ORD-09997,not_as_described,2026-06-10,5,pending,0.6939,False,RULE_NOT_AS_DESCRIBED,clean_fight,1,False,CUST-04664,161.63,groceries,2026-06-05,True,2026-06-08,True,True,False,0.5503106,15,CONCEDE,-211.05329582691195,-211.05329582691195,0.10248174496644279
DSP-08460,ORD-03301,duplicate_charge,2026-06-13,7,pending,0.5252,True,RULE_DUPLICATE_CHARGE,clean_fight,3,False,CUST-04268,1268.11,electronics,2026-06-06,True,2026-06-12,True,True,False,0.42691237,13,FIGHT,241.37184215247623,241.37184215247623,0.18703798657717802
DSP-04432,ORD-01770,not_as_described,2026-05-03,20,pending,0.4644,False,RULE_NOT_AS_DESCRIBED,clean_concede,0,False,CUST-03242,1816.5,home_goods,2026-04-13,True,2026-04-14,True,True,True,0.40495902,0,FIGHT,435.608065277338,435.608065277338,0.4691208053691229
DSP-12155,ORD-12743,not_as_described,2026-07-21,8,pending,0.4976,False,RULE_NOT_AS_DESCRIBED,clean_concede,2,False,CUST-01047,372.97,electronics,2026-07-13,True,2026-07-21,True,True,False,0.50254726,12,MANUAL_REVIEW,-112.56494690895079,-112.56494690895079,0.17099208053691203
DSP-13675,ORD-04190,item_not_received,2026-08-05,3,pending,0.4843,False,RULE_ITEM_NOT_RECEIVED,clean_concede,3,False,CUST-00414,1116.54,apparel,2026-08-02,True,2026-08-05,False,True,False,0.43091312,17,FIGHT,181.13173557221887,181.13173557221887,0.10093449664429258
DSP-07251,ORD-16077,duplicate_charge,2026-06-01,6,pending,0.691,True,RULE_DUPLICATE_CHARGE,clean_fight,1,False,CUST-00856,1110.15,electronics,2026-05-26,True,2026-06-02,True,True,False,0.73499227,14,FIGHT,515.9516637682915,515.9516637682915,0.16067718120805097
DSP-01790,ORD-01197,unauthorized_transaction,2026-04-06,16,pending,0.3881,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,3,False,CUST-04684,878.08,apparel,2026-03-21,False,,True,True,False,0.34921715,4,MANUAL_REVIEW,6.640592117309609,6.640592117309609,0.35133208053691073
DSP-00956,ORD-15423,item_not_received,2026-03-29,13,pending,0.2032,False,RULE_ITEM_NOT_RECEIVED,retry_needed,1,False,CUST-00948,2250.14,electronics,2026-03-16,False,,True,True,False,0.17815883,7,MANUAL_REVIEW,100.88232003420592,100.88232003420592,0.3465828187919405
DSP-02215,ORD-08087,item_not_received,2026-04-10,15,pending,0.5929,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-05860,947.5,digital_goods,2026-03-26,True,2026-03-30,True,True,False,0.7119302,5,FIGHT,374.5538790524006,374.5538790524006,0.33412751677852126
DSP-11848,ORD-07154,item_not_received,2026-07-18,9,pending,0.4717,False,RULE_ITEM_NOT_RECEIVED,clean_concede,0,False,CUST-04980,1178.53,home_goods,2026-07-09,True,2026-07-17,False,True,True,0.43884555,11,FIGHT,217.1926402118802,217.1926402118802,0.22343073825503063
DSP-12442,ORD-09690,not_as_described,2026-07-24,16,pending,0.4342,False,RULE_NOT_AS_DESCRIBED,clean_concede,0,False,CUST-01047,295.45,home_goods,2026-07-08,True,2026-07-09,False,True,False,0.4406576,4,CONCEDE,-169.8077162578702,-169.8077162578702,0.32787046979865725
DSP-14256,ORD-10091,item_not_received,2026-08-12,18,pending,0.6647,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False,CUST-01922,1800.46,groceries,2026-07-25,True,2026-08-03,True,True,False,0.59739256,2,FIGHT,775.5814068698883,775.5814068698883,0.4284748993288545
DSP-07686,ORD-01307,item_not_received,2026-06-05,10,pending,0.4728,True,RULE_ITEM_NOT_RECEIVED,clean_concede,4,False,CUST-05234,1058.36,home_goods,2026-05-26,True,2026-06-01,True,True,False,0.4132083,10,MANUAL_REVIEW,137.3231425642967,137.3231425642967,0.23859167785234642
DSP-08642,ORD-04816,unauthorized_transaction,2026-06-15,3,pending,0.7591,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False,CUST-05361,2474.58,apparel,2026-06-12,True,2026-06-15,True,True,False,0.7042231,17,FIGHT,1442.6563898169993,1442.6563898169993,0.1556206711409332
DSP-05890,ORD-01521,not_as_described,2026-05-18,1,pending,0.6741,False,RULE_NOT_AS_DESCRIBED,clean_fight,2,False,CUST-04863,2003.56,apparel,2026-05-17,True,2026-05-25,True,True,False,0.67546856,19,FIGHT,1053.3417961549758,1053.3417961549758,0.09665342281878682
DSP-04004,ORD-14061,duplicate_charge,2026-04-29,20,pending,0.5084,False,RULE_DUPLICATE_CHARGE,clean_fight,0,False,CUST-00877,324.02,apparel,2026-04-09,False,,True,True,False,0.37615982,0,CONCEDE,-178.11669610202313,-178.11669610202313,0.40902093959731484
DSP-06974,ORD-16687,unauthorized_transaction,2026-05-29,22,pending,0.679,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-03753,1270.69,electronics,2026-05-07,True,2026-05-13,True,True,False,0.6957211,0,FIGHT,584.0458316487075,584.0458316487075,0.4471418791946277
DSP-08073,ORD-09951,not_as_described,2026-06-09,9,pending,0.5407,True,RULE_NOT_AS_DESCRIBED,clean_fight,3,False,CUST-05657,100.0,digital_goods,2026-05-31,True,2026-06-08,True,True,False,0.38571385,11,CONCEDE,-261.42861545085907,-261.42861545085907,0.18
DSP-02120,ORD-02446,duplicate_charge,2026-04-09,17,pending,0.3619,True,RULE_DUPLICATE_CHARGE,clean_concede,0,False,CUST-02890,139.23,electronics,2026-03-23,True,2026-03-24,False,True,False,0.4560303,3,CONCEDE,-236.50690005004407,-236.50690005004407,0.3415797315436241
DSP-08650,ORD-06539,item_not_received,2026-06-15,12,pending,0.4916,True,RULE_ITEM_NOT_RECEIVED,clean_concede,0,False,CUST-02952,4140.75,groceries,2026-06-03,True,2026-06-11,False,True,False,0.41923687,8,FIGHT,1435.9550637379289,1435.9550637379289,0.4027147651006602
DSP-07849,ORD-13334,duplicate_charge,2026-06-07,23,pending,0.6713,True,RULE_DUPLICATE_CHARGE,clean_fight,1,False,CUST-03876,1280.78,electronics,2026-05-15,True,2026-05-21,True,True,False,0.61349607,0,FIGHT,485.7534903097153,485.7534903097153,0.44754818791945994
DSP-09946,ORD-16418,duplicate_charge,2026-06-29,8,pending,0.4906,True,RULE_DUPLICATE_CHARGE,clean_concede,0,False,CUST-01696,2488.71,groceries,2026-06-21,False,,True,True,False,0.30140987,12,FIGHT,450.1217585286498,450.1217585286498,0.2561896644295238
DSP-02896,ORD-13050,not_as_described,2026-04-17,10,pending,0.6477,True,RULE_NOT_AS_DESCRIBED,clean_fight,1,False,CUST-02888,100.0,electronics,2026-04-07,True,2026-04-13,True,True,False,0.4658028,10,CONCEDE,-253.4197211265564,-253.4197211265564,0.2
DSP-02008,ORD-03544,unauthorized_transaction,2026-04-08,14,pending,0.7023,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-01413,741.71,groceries,2026-03-25,True,2026-04-02,True,True,False,0.6442161,6,FIGHT,177.82153854548932,177.82153854548932,0.3058406711409378
DSP-00649,ORD-12678,item_not_received,2026-03-25,3,pending,0.6559,False,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False,CUST-01488,1075.96,apparel,2026-03-22,True,2026-03-28,True,True,False,0.7544091,17,FIGHT,511.71398810386665,511.71398810386665,0.09930040268456114
DSP-08486,ORD-10527,not_as_described,2026-06-13,2,pending,0.3951,True,RULE_NOT_AS_DESCRIBED,clean_concede,1,False,CUST-02655,179.92,apparel,2026-06-11,True,2026-06-19,False,True,False,0.5337205,18,CONCEDE,-203.9730088424683,-203.9730088424683,0.04321825503355682
DSP-06064,ORD-13302,not_as_described,2026-05-20,20,pending,0.4667,True,RULE_NOT_AS_DESCRIBED,clean_concede,0,False,CUST-01710,767.08,home_goods,2026-04-30,True,2026-05-03,True,False,False,0.56253374,0,MANUAL_REVIEW,131.5083783864975,131.5083783864975,0.42686228187919284
DSP-14369,ORD-14079,unauthorized_transaction,2026-08-13,8,pending,0.4646,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False,CUST-03534,682.94,digital_goods,2026-08-05,False,,True,True,False,0.46854237,12,MANUAL_REVIEW,19.986324269175554,19.986324269175554,0.18347409395973
DSP-03249,ORD-10916,item_not_received,2026-04-21,5,pending,0.7516,True,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False,CUST-02816,1473.21,electronics,2026-04-16,True,2026-04-18,True,True,False,0.7192115,15,FIGHT,759.5496015590429,759.5496015590429,0.15529704697986207
DSP-08186,ORD-18623,item_not_received,2026-06-10,13,pending,0.5586,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False,CUST-01084,1334.56,apparel,2026-05-28,True,2026-06-03,False,True,False,0.5318947,7,FIGHT,409.84536926269527,409.84536926269527,0.30971382550335236
DSP-10180,ORD-10517,not_as_described,2026-07-01,2,pending,0.4912,True,RULE_NOT_AS_DESCRIBED,clean_concede,3,False,CUST-01486,201.75,apparel,2026-06-29,True,2026-07-08,True,False,False,0.5850279,18,CONCEDE,-181.9706265181303,-181.9706265181303,0.04409731543624133
DSP-01494,ORD-11844,not_as_described,2026-04-03,5,pending,0.5369,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False,CUST-01729,242.75,apparel,2026-03-29,True,2026-04-02,True,True,True,0.5509452,15,CONCEDE,-166.2580472677946,-166.2580472677946,0.10574832214765062
DSP-08882,ORD-03580,item_not_received,2026-06-17,3,pending,0.4789,False,RULE_ITEM_NOT_RECEIVED,clean_concede,0,False,CUST-02366,558.02,apparel,2026-06-14,True,2026-06-15,False,False,False,0.504029,17,MANUAL_REVIEW,-18.74175083279613,-18.74175083279613,0.07844375838926052
DSP-08085,ORD-07791,item_not_received,2026-06-09,18,pending,0.8019,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-01179,566.12,apparel,2026-05-22,True,2026-05-28,True,True,False,0.73159534,2,MANUAL_REVIEW,114.17075240373612,114.17075240373612,0.3787699328859048
DSP-09495,ORD-17281,not_as_described,2026-06-24,23,pending,0.3307,True,RULE_NOT_AS_DESCRIBED,clean_concede,1,False,CUST-02400,997.49,groceries,2026-06-01,True,2026-06-09,False,True,False,0.33808967,0,MANUAL_REVIEW,37.241069627702245,37.241069627702245,0.4361405369127493
DSP-05668,ORD-11544,not_as_described,2026-05-16,10,pending,0.272,False,RULE_NOT_AS_DESCRIBED,clean_concede,2,False,CUST-00108,567.84,apparel,2026-05-06,True,2026-05-12,False,True,False,0.3849278,10,MANUAL_REVIEW,-81.42259280204772,-81.42259280204772,0.21883919463087123
DSP-01518,ORD-14106,item_not_received,2026-04-04,7,pending,0.5874,False,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False,CUST-04043,345.46,groceries,2026-03-28,True,2026-04-03,True,True,False,0.55935454,13,MANUAL_REVIEW,-106.76537933826447,-106.76537933826447,0.14988429530201275
DSP-05206,ORD-11800,item_not_received,2026-05-11,10,pending,0.6336,False,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False,CUST-01622,899.03,electronics,2026-05-01,True,2026-05-05,True,False,False,0.57633847,10,FIGHT,218.1455746680498,218.1455746680498,0.23217570469798443
DSP-14250,ORD-18310,item_not_received,2026-08-12,16,pending,0.5271,False,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False,CUST-03358,332.42,home_goods,2026-07-27,True,2026-08-03,True,True,True,0.37569985,4,CONCEDE,-175.10985654890538,-175.10985654890538,0.32935919463087193
DSP-10799,ORD-02179,duplicate_charge,2026-07-08,21,pending,0.5442,True,RULE_DUPLICATE_CHARGE,clean_fight,2,False,CUST-03652,1770.07,digital_goods,2026-06-17,True,2026-06-19,True,True,True,0.32649758,0,FIGHT,277.92357953995463,277.92357953995463,0.4672511409395928
DSP-10835,ORD-05107,unauthorized_transaction,2026-07-08,20,pending,0.3581,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False,CUST-04299,355.43,apparel,2026-06-18,True,2026-06-23,False,True,False,0.37303466,0,CONCEDE,-167.41229220092296,-167.41229220092296,0.41028577181207987
DSP-01869,ORD-17151,duplicate_charge,2026-04-07,20,pending,0.4778,True,RULE_DUPLICATE_CHARGE,clean_concede,2,False,CUST-02640,368.3,electronics,2026-03-18,True,2026-03-26,True,True,False,0.5522706,0,MANUAL_REVIEW,-96.5987412393093,-96.5987412393093,0.4108040268456369
DSP-01194,ORD-10844,not_as_described,2026-03-31,9,pending,0.023,False,RULE_NOT_AS_DESCRIBED,clean_concede,2,False,CUST-05111,305.41,electronics,2026-03-22,False,,False,True,False,0.10345008,11,CONCEDE,-268.4053103823215,-268.4053103823215,0.18827154362416051
DSP-04129,ORD-04803,unauthorized_transaction,2026-04-30,13,pending,0.5775,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,2,False,CUST-05387,703.82,apparel,2026-04-17,True,2026-04-20,True,True,False,0.6579873,7,FIGHT,163.1046190798283,163.1046190798283,0.28431489932885745
DSP-01617,ORD-15325,item_not_received,2026-04-04,3,pending,0.5785,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False,CUST-01822,1482.22,home_goods,2026-04-01,True,2026-04-10,True,False,False,0.51981294,17,FIGHT,470.47713822603225,470.47713822603225,0.11565986577180835
DSP-10263,ORD-01766,duplicate_charge,2026-07-02,14,pending,0.3296,True,RULE_DUPLICATE_CHARGE,clean_concede,2,False,CUST-04824,2299.53,electronics,2026-06-18,True,2026-06-27,False,True,False,0.2592565,6,FIGHT,296.1681268706918,296.1681268706918,0.368571677852343
DSP-00098,ORD-12128,unauthorized_transaction,2026-03-14,6,pending,0.1253,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,5,False,CUST-00961,956.14,electronics,2026-03-08,True,2026-03-11,False,True,False,0.18941778,14,MANUAL_REVIEW,-118.89008436083793,-118.89008436083793,0.15447543624160845
DSP-03948,ORD-12866,not_as_described,2026-04-28,8,pending,0.6224,True,RULE_NOT_AS_DESCRIBED,clean_fight,1,False,CUST-05130,1935.84,home_goods,2026-04-20,True,2026-04-25,True,True,False,0.51212496,12,FIGHT,691.3919741535186,691.3919741535186,0.23392644295301518
DSP-04086,ORD-19740,item_not_received,2026-04-29,19,pending,0.6519,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-03027,700.14,home_goods,2026-04-10,True,2026-04-19,True,True,False,0.7200498,1,FIGHT,204.13566591382028,204.13566591382028,0.40416671140939436
DSP-07530,ORD-15885,unauthorized_transaction,2026-06-04,1,pending,0.7358,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False,CUST-02072,260.16,digital_goods,2026-06-03,True,2026-06-05,True,True,False,0.5923061,19,MANUAL_REVIEW,-145.90565088272092,-145.90565088272092,0.026449395973153947
DSP-09485,ORD-00079,item_not_received,2026-06-24,3,pending,0.6447,False,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False,CUST-02910,830.25,digital_goods,2026-06-21,True,2026-06-28,True,True,False,0.696247,17,FIGHT,278.0590564906597,278.0590564906597,0.08940604026845442
DSP-12826,ORD-16757,duplicate_charge,2026-07-28,10,pending,0.6242,True,RULE_DUPLICATE_CHARGE,clean_fight,0,False,CUST-02574,567.42,home_goods,2026-07-18,True,2026-07-27,True,True,False,0.65407765,10,MANUAL_REVIEW,71.13673966169353,71.13673966169353,0.2188222818791934
DSP-11296,ORD-16275,duplicate_charge,2026-07-12,18,pending,0.6553,True,RULE_DUPLICATE_CHARGE,clean_fight,0,False,CUST-00949,1992.67,groceries,2026-06-24,True,2026-06-27,True,True,False,0.7035618,2,FIGHT,1101.9664578056336,1101.9664578056336,0.436214899328854
DSP-09567,ORD-02823,not_as_described,2026-06-25,17,pending,0.4629,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False,CUST-05872,132.64,groceries,2026-06-08,True,2026-06-16,True,True,False,0.47395617,3,CONCEDE,-237.1344539165497,-237.1344539165497,0.3413143624161073
DSP-05550,ORD-16215,item_not_received,2026-05-15,22,pending,0.65,False,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-04908,569.1,electronics,2026-04-23,True,2026-04-24,True,True,True,0.5162575,0,MANUAL_REVIEW,-6.197842812538113,-6.197842812538113,0.4188899328859048
DSP-14957,ORD-17901,item_not_received,2026-08-26,21,pending,0.7907,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-04410,1074.05,home_goods,2026-08-05,True,2026-08-06,True,True,False,0.736635,0,FIGHT,491.1828532367945,491.1828532367945,0.4392234899328833
DSP-07484,ORD-04445,duplicate_charge,2026-06-03,17,pending,0.6611,True,RULE_DUPLICATE_CHARGE,clean_fight,0,False,CUST-01683,516.21,digital_goods,2026-05-17,True,2026-05-21,True,True,False,0.6788585,3,MANUAL_REVIEW,50.43355588674547,50.43355588674547,0.3567601342281868
DSP-02767,ORD-02412,not_as_described,2026-04-16,8,pending,0.5529,True,RULE_NOT_AS_DESCRIBED,clean_fight,1,False,CUST-03821,100.0,groceries,2026-04-08,True,2026-04-12,True,True,False,0.5884003,12,CONCEDE,-241.15996956825256,-241.15996956825256,0.16000000000000003
DSP-04874,ORD-01236,not_as_described,2026-05-07,24,pending,0.5249,True,RULE_NOT_AS_DESCRIBED,clean_fight,2,False,CUST-02691,919.07,apparel,2026-04-13,True,2026-04-19,True,True,False,0.4769321,0,MANUAL_REVIEW,138.33399286925794,138.33399286925794,0.4329826845637562
DSP-09137,ORD-18219,item_not_received,2026-06-20,17,pending,0.4252,True,RULE_ITEM_NOT_RECEIVED,clean_concede,4,False,CUST-01371,1587.01,groceries,2026-06-03,True,2026-06-07,True,True,False,0.35070187,3,FIGHT,256.5673723822832,256.5673723822832,0.3998795973154322
DSP-11873,ORD-04414,item_not_received,2026-07-18,11,pending,0.2968,False,RULE_ITEM_NOT_RECEIVED,retry_needed,0,False,CUST-00603,764.32,home_goods,2026-07-07,False,,True,True,False,0.24112663,9,MANUAL_REVIEW,-115.70209665775297,-115.70209665775297,0.24675114093959555
DSP-02717,ORD-18385,not_as_described,2026-04-16,20,pending,0.4117,True,RULE_NOT_AS_DESCRIBED,clean_concede,1,False,CUST-05132,804.25,apparel,2026-03-27,False,,True,True,False,0.3097261,0,MANUAL_REVIEW,-50.90279272943735,-50.90279272943735,0.4283590604026827
DSP-14953,ORD-17064,not_as_described,2026-08-26,24,pending,0.5288,False,RULE_NOT_AS_DESCRIBED,clean_fight,2,False,CUST-05728,1191.53,electronics,2026-08-02,True,2026-08-06,True,True,False,0.47217405,0,FIGHT,262.6095439183712,262.6095439183712,0.4439542281879165
DSP-05736,ORD-00529,not_as_described,2026-05-17,19,pending,0.4961,True,RULE_NOT_AS_DESCRIBED,clean_concede,0,False,CUST-04189,1374.26,home_goods,2026-04-28,True,2026-04-30,False,True,False,0.38526884,1,FIGHT,229.45955222904684,229.45955222904684,0.4313124832214731
DSP-08661,ORD-10059,not_as_described,2026-06-15,8,pending,0.4776,False,RULE_NOT_AS_DESCRIBED,clean_concede,2,False,CUST-04932,864.3,apparel,2026-06-07,True,2026-06-10,True,True,False,0.586129,12,FIGHT,206.5913031041622,206.5913031041622,0.19077718120805165
DSP-03511,ORD-13955,duplicate_charge,2026-04-24,2,pending,0.02,False,RULE_DUPLICATE_CHARGE,clean_concede,4,False,CUST-00721,1241.85,home_goods,2026-04-22,False,,False,True,False,0.041923925,18,CONCEDE,-247.9367733903229,-247.9367733903229,0.08598053691274857
DSP-05558,ORD-15408,item_not_received,2026-05-15,4,pending,0.6867,True,RULE_ITEM_NOT_RECEIVED,clean_fight,3,False,CUST-04897,822.32,home_goods,2026-05-11,True,2026-05-17,True,True,False,0.57206625,16,FIGHT,170.4215166139603,170.4215166139603,0.10908671140939401
DSP-07937,ORD-17788,unauthorized_transaction,2026-06-08,13,pending,0.6319,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,2,False,CUST-01269,554.81,apparel,2026-05-26,True,2026-05-29,True,True,False,0.5953931,7,MANUAL_REVIEW,30.330057596564245,30.330057596564245,0.2783144966442941
DSP-12174,ORD-01757,unauthorized_transaction,2026-07-21,18,pending,0.4365,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False,CUST-05063,511.1,apparel,2026-07-03,True,2026-07-10,False,True,False,0.36432076,2,MANUAL_REVIEW,-113.79566211700438,-113.79566211700438,0.3765543624161063
DSP-09604,ORD-05864,item_not_received,2026-06-25,19,pending,0.7646,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-03157,3073.03,apparel,2026-06-06,True,2026-06-12,True,True,False,0.70146155,1,FIGHT,1855.612397978306,1855.612397978306,0.49971932885905235
DSP-04146,ORD-14772,unauthorized_transaction,2026-04-30,12,pending,0.556,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False,CUST-05600,861.32,groceries,2026-04-18,True,2026-04-23,True,True,False,0.6308947,8,FIGHT,243.40224070787428,243.40224070787428,0.2706571812080516
DSP-10173,ORD-10370,unauthorized_transaction,2026-07-01,21,pending,0.2284,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False,CUST-01284,900.99,apparel,2026-06-10,True,2026-06-12,False,True,True,0.19641145,0,MANUAL_REVIEW,-123.03525150552392,-123.03525150552392,0.43225463087248106
DSP-12564,ORD-15160,not_as_described,2026-07-25,18,pending,0.4417,False,RULE_NOT_AS_DESCRIBED,clean_concede,0,False,CUST-04137,777.65,apparel,2026-07-07,True,2026-07-11,False,True,False,0.40854946,2,MANUAL_REVIEW,17.70848584920168,17.70848584920168,0.38728791946308544
DSP-12794,ORD-16694,not_as_described,2026-07-27,21,pending,0.2734,False,RULE_NOT_AS_DESCRIBED,clean_concede,2,False,CUST-05645,1752.9,electronics,2026-07-06,True,2026-07-11,False,True,False,0.4116053,0,FIGHT,421.502927774191,421.502927774191,0.46655973154361974
DSP-01846,ORD-00131,item_not_received,2026-04-07,10,pending,0.1302,False,RULE_ITEM_NOT_RECEIVED,retry_needed,1,False,CUST-02965,700.48,groceries,2026-03-28,False,,True,True,True,0.13900876,10,CONCEDE,-202.62714347839355,-202.62714347839355,0.22418040268456213
DSP-10413,ORD-12818,item_not_received,2026-07-04,10,pending,0.2782,True,RULE_ITEM_NOT_RECEIVED,clean_concede,2,False,CUST-00320,742.89,apparel,2026-06-24,True,2026-06-30,False,True,True,0.30360916,10,MANUAL_REVIEW,-74.4517892190814,-74.4517892190814,0.22588818791946136
DSP-00727,ORD-02511,not_as_described,2026-03-26,13,pending,0.5159,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False,CUST-02686,1150.89,apparel,2026-03-13,False,,True,False,False,0.4759103,7,FIGHT,247.72041204571724,247.72041204571724,0.30231771812080255
DSP-02213,ORD-16761,duplicate_charge,2026-04-10,9,pending,0.6047,True,RULE_DUPLICATE_CHARGE,clean_fight,1,False,CUST-03975,887.56,home_goods,2026-04-01,True,2026-04-04,True,True,False,0.5182592,11,FIGHT,159.98615976095198,159.98615976095198,0.21171382550335358
