dispute_id,true_win_probability,outcome_true,correct_relevant_chunk_id,expected_trajectory,prior_dispute_count_at_time,is_unknown_reason_edge_case
DSP-12381,0.0474,False,RULE_ITEM_NOT_RECEIVED,retry_needed,0,False
DSP-12382,0.3974,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,5,False
DSP-12383,0.7016,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-12384,0.2825,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False
DSP-12385,0.707,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-12386,0.5998,True,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-12387,0.6695,False,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-12388,0.6919,True,RULE_DUPLICATE_CHARGE,clean_fight,0,False
DSP-12389,0.373,False,RULE_ITEM_NOT_RECEIVED,clean_concede,2,False
DSP-12390,0.2396,False,RULE_ITEM_NOT_RECEIVED,clean_concede,3,False
DSP-12391,0.6583,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-12392,0.6731,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-12393,0.175,False,RULE_NOT_AS_DESCRIBED,clean_concede,5,False
DSP-12394,0.6112,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-12395,0.7605,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-12396,0.4345,True,RULE_DUPLICATE_CHARGE,clean_concede,0,False
DSP-12397,0.2209,False,RULE_NOT_AS_DESCRIBED,clean_concede,4,False
DSP-12398,0.6699,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-12399,0.6554,False,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-12400,0.2079,False,RULE_ITEM_NOT_RECEIVED,retry_needed,1,False
DSP-12401,0.6449,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-12402,0.0916,False,RULE_ITEM_NOT_RECEIVED,retry_needed,0,False
DSP-12403,0.2049,True,RULE_DUPLICATE_CHARGE,clean_concede,1,False
DSP-12404,0.6,True,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-12405,0.7657,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-12406,0.5945,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-12407,0.2422,True,RULE_NOT_AS_DESCRIBED,clean_concede,1,False
DSP-12408,0.3539,True,RULE_NOT_AS_DESCRIBED,clean_concede,4,False
DSP-12409,0.6985,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,2,False
DSP-12410,0.2776,False,RULE_NOT_AS_DESCRIBED,clean_concede,0,False
DSP-12411,0.3231,False,RULE_NOT_AS_DESCRIBED,clean_concede,2,False
DSP-12412,0.2676,True,RULE_NOT_AS_DESCRIBED,clean_concede,5,False
DSP-12413,0.4681,True,RULE_DUPLICATE_CHARGE,clean_concede,3,False
DSP-12414,0.7854,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-12415,0.3294,False,RULE_ITEM_NOT_RECEIVED,retry_needed,0,False
DSP-12416,0.1062,False,RULE_ITEM_NOT_RECEIVED,retry_needed,0,False
DSP-12417,0.6485,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-12418,0.4293,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,3,False
DSP-12419,0.2077,False,RULE_NOT_AS_DESCRIBED,clean_concede,3,False
DSP-12420,0.6158,True,RULE_DUPLICATE_CHARGE,clean_fight,1,False
DSP-12421,0.2443,True,RULE_NOT_AS_DESCRIBED,clean_concede,2,False
DSP-12422,0.5801,True,RULE_NOT_AS_DESCRIBED,clean_fight,3,False
DSP-12423,0.6001,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-12424,0.5119,False,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False
DSP-12425,0.6619,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-12426,0.0393,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,5,False
DSP-12427,0.6814,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-12428,0.6003,False,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False
DSP-12429,0.7213,False,RULE_DUPLICATE_CHARGE,clean_fight,1,False
DSP-12430,0.6678,True,RULE_DUPLICATE_CHARGE,clean_fight,0,False
DSP-12431,0.3813,True,RULE_NOT_AS_DESCRIBED,clean_concede,2,False
DSP-12432,0.5185,True,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-12433,0.6129,False,RULE_DUPLICATE_CHARGE,clean_fight,1,False
DSP-12434,0.2552,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False
DSP-12435,0.4868,False,RULE_NOT_AS_DESCRIBED,clean_concede,0,False
DSP-12436,0.2468,False,RULE_ITEM_NOT_RECEIVED,retry_needed,0,False
DSP-12437,0.4671,False,RULE_DUPLICATE_CHARGE,clean_concede,1,False
DSP-12438,0.5931,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-12439,0.458,True,RULE_NOT_AS_DESCRIBED,clean_concede,1,False
DSP-12440,0.6791,True,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False
DSP-12441,0.3597,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False
DSP-12442,0.4342,False,RULE_NOT_AS_DESCRIBED,clean_concede,0,False
DSP-12443,0.5281,True,RULE_DUPLICATE_CHARGE,clean_fight,1,False
DSP-12444,0.2397,False,RULE_ITEM_NOT_RECEIVED,retry_needed,0,False
DSP-12445,0.02,False,RULE_ITEM_NOT_RECEIVED,retry_needed,1,False
DSP-12446,0.4019,False,RULE_NOT_AS_DESCRIBED,clean_concede,0,False
DSP-12447,0.5673,False,RULE_DUPLICATE_CHARGE,clean_fight,1,False
DSP-12448,0.5658,False,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-12449,0.6698,True,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-12450,0.4811,True,RULE_DUPLICATE_CHARGE,clean_concede,1,False
DSP-12451,0.6763,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-12452,0.3399,False,RULE_NOT_AS_DESCRIBED,clean_concede,4,False
DSP-12453,0.3644,False,RULE_NOT_AS_DESCRIBED,clean_concede,0,False
DSP-12454,0.6885,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-12455,0.5926,True,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False
DSP-12456,0.1451,False,RULE_ITEM_NOT_RECEIVED,retry_needed,0,False
DSP-12457,0.5011,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-12458,0.6143,True,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-12459,0.6847,True,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False
DSP-12460,0.3874,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False
DSP-12461,0.0885,False,RULE_DUPLICATE_CHARGE,clean_concede,3,False
DSP-12462,0.5518,False,RULE_DUPLICATE_CHARGE,clean_fight,2,False
DSP-12463,0.5727,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-12464,0.6132,False,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-12465,0.5203,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-12466,0.5728,False,RULE_DUPLICATE_CHARGE,clean_fight,0,False
DSP-12467,0.5597,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-12468,0.5018,False,RULE_NOT_AS_DESCRIBED,clean_fight,2,False
DSP-12469,0.0544,False,RULE_DUPLICATE_CHARGE,clean_concede,4,False
DSP-12470,0.6037,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-12471,0.6414,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-12472,0.6371,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-12473,0.02,False,RULE_DUPLICATE_CHARGE,clean_concede,1,False
DSP-12474,0.5743,True,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False
DSP-12475,0.6456,False,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False
DSP-12476,0.5381,False,RULE_NOT_AS_DESCRIBED,clean_fight,2,False
DSP-12477,0.6566,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-12478,0.2935,True,RULE_NOT_AS_DESCRIBED,clean_concede,2,False
DSP-12479,0.6587,True,RULE_DUPLICATE_CHARGE,clean_fight,0,False
DSP-12480,0.5587,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-12481,0.6143,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-12482,0.3987,True,RULE_NOT_AS_DESCRIBED,clean_concede,0,False
DSP-12483,0.3115,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False
DSP-12484,0.354,False,RULE_ITEM_NOT_RECEIVED,clean_concede,2,False
DSP-12485,0.4745,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False
DSP-12486,0.7191,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-12487,0.5459,True,RULE_ITEM_NOT_RECEIVED,clean_fight,3,False
DSP-12488,0.02,False,RULE_ITEM_NOT_RECEIVED,retry_needed,4,False
DSP-12489,0.3578,False,RULE_ITEM_NOT_RECEIVED,clean_concede,2,False
DSP-12490,0.5529,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-12491,0.3833,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,1,False
DSP-12492,0.2938,False,RULE_NOT_AS_DESCRIBED,clean_concede,2,False
DSP-12493,0.691,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-12494,0.7251,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,2,False
DSP-12495,0.199,False,RULE_DUPLICATE_CHARGE,clean_concede,2,False
DSP-12496,0.8079,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-12497,0.4294,True,RULE_NOT_AS_DESCRIBED,clean_concede,3,False
DSP-12498,0.3363,False,RULE_NOT_AS_DESCRIBED,clean_concede,2,False
DSP-12499,0.5308,True,RULE_ITEM_NOT_RECEIVED,clean_fight,3,False
DSP-12500,0.5626,False,RULE_ITEM_NOT_RECEIVED,clean_fight,4,False
DSP-12501,0.3313,False,RULE_DUPLICATE_CHARGE,clean_concede,0,False
DSP-12502,0.4173,False,RULE_ITEM_NOT_RECEIVED,clean_concede,1,False
DSP-12503,0.507,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-12504,0.3247,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False
DSP-12505,0.4685,True,RULE_NOT_AS_DESCRIBED,clean_concede,0,False
DSP-12506,0.7043,False,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-12507,0.4298,False,RULE_NOT_AS_DESCRIBED,clean_concede,5,False
DSP-12508,0.343,False,RULE_NOT_AS_DESCRIBED,clean_concede,4,False
DSP-12509,0.4985,False,RULE_ITEM_NOT_RECEIVED,clean_concede,1,False
DSP-12510,0.6057,False,RULE_DUPLICATE_CHARGE,clean_fight,0,False
DSP-12511,0.6286,True,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-12512,0.634,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-12513,0.02,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,5,False
DSP-12514,0.5734,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-12515,0.6882,True,RULE_DUPLICATE_CHARGE,clean_fight,1,False
DSP-12516,0.2985,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False
DSP-12517,0.585,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-12518,0.5096,True,RULE_NOT_AS_DESCRIBED,clean_fight,2,False
DSP-12519,0.6422,True,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-12520,0.7774,True,RULE_DUPLICATE_CHARGE,clean_fight,0,False
DSP-12521,0.02,False,RULE_NOT_AS_DESCRIBED,clean_concede,2,False
DSP-12522,0.3513,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,3,False
DSP-12523,0.222,True,RULE_ITEM_NOT_RECEIVED,retry_needed,1,False
DSP-12524,0.5133,False,RULE_NOT_AS_DESCRIBED,clean_fight,3,False
DSP-12525,0.7192,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-12526,0.6874,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-12527,0.3129,False,RULE_NOT_AS_DESCRIBED,clean_concede,2,False
DSP-12528,0.6006,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-12529,0.6782,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-12530,0.02,False,RULE_ITEM_NOT_RECEIVED,retry_needed,2,False
DSP-12531,0.5908,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-12532,0.665,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-12533,0.4291,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False
DSP-12534,0.4388,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,1,False
DSP-12535,0.5309,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,3,False
DSP-12536,0.71,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-12537,0.0967,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False
DSP-12538,0.7292,False,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-12539,0.216,True,RULE_ITEM_NOT_RECEIVED,retry_needed,0,False
DSP-12540,0.6538,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-12541,0.4679,False,RULE_NOT_AS_DESCRIBED,clean_concede,0,False
DSP-12542,0.8057,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-12543,0.5035,False,RULE_ITEM_NOT_RECEIVED,clean_fight,3,False
DSP-12544,0.6406,False,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-12545,0.6374,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-12546,0.4365,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False
DSP-12547,0.2253,False,RULE_ITEM_NOT_RECEIVED,retry_needed,0,False
DSP-12548,0.2106,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,2,False
DSP-12549,0.3853,True,RULE_DUPLICATE_CHARGE,clean_concede,0,False
DSP-12550,0.6306,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-12551,0.6413,False,RULE_DUPLICATE_CHARGE,clean_fight,0,False
DSP-12552,0.2138,False,RULE_NOT_AS_DESCRIBED,clean_concede,0,False
DSP-12553,0.4719,False,RULE_NOT_AS_DESCRIBED,clean_concede,0,False
DSP-12554,0.68,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-12555,0.683,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-12556,0.5729,True,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False
DSP-12557,0.4659,True,RULE_NOT_AS_DESCRIBED,clean_concede,3,False
DSP-12558,0.4395,True,RULE_DUPLICATE_CHARGE,clean_concede,0,False
DSP-12559,0.504,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-12560,0.4388,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,3,False
DSP-12561,0.7295,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-12562,0.7111,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-12563,0.6272,True,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False
DSP-12564,0.4417,False,RULE_NOT_AS_DESCRIBED,clean_concede,0,False
DSP-12565,0.4657,True,RULE_NOT_AS_DESCRIBED,clean_concede,0,False
DSP-12566,0.6635,True,RULE_DUPLICATE_CHARGE,clean_fight,0,False
DSP-12567,0.643,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-12568,0.4336,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False
DSP-12569,0.02,True,RULE_ITEM_NOT_RECEIVED,retry_needed,3,False
DSP-12570,0.3387,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,3,False
DSP-12571,0.4578,False,RULE_NOT_AS_DESCRIBED,clean_concede,2,False
DSP-12572,0.7923,False,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-12573,0.622,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-12574,0.6329,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-12575,0.5317,False,RULE_DUPLICATE_CHARGE,clean_fight,0,False
DSP-12576,0.56,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-12577,0.5517,True,RULE_ITEM_NOT_RECEIVED,clean_fight,4,False
DSP-12578,0.4471,False,RULE_DUPLICATE_CHARGE,clean_concede,0,False
DSP-12579,0.2916,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False
DSP-12580,0.6012,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-12581,0.3324,True,RULE_DUPLICATE_CHARGE,clean_concede,2,False
DSP-12582,0.7449,True,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-12583,0.6673,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-12584,0.3726,False,RULE_NOT_AS_DESCRIBED,clean_concede,2,False
DSP-12585,0.3426,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,5,False
DSP-12586,0.2981,False,RULE_DUPLICATE_CHARGE,clean_concede,2,False
DSP-12587,0.4127,False,RULE_NOT_AS_DESCRIBED,clean_concede,3,False
DSP-12588,0.1545,True,RULE_ITEM_NOT_RECEIVED,retry_needed,2,False
DSP-12589,0.1232,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False
DSP-12590,0.6783,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-12591,0.184,False,RULE_ITEM_NOT_RECEIVED,retry_needed,0,False
DSP-12592,0.452,False,RULE_NOT_AS_DESCRIBED,clean_concede,0,False
DSP-12593,0.5999,True,RULE_DUPLICATE_CHARGE,clean_fight,0,False
DSP-12594,0.3507,False,RULE_DUPLICATE_CHARGE,clean_concede,0,False
DSP-12595,0.446,False,RULE_DUPLICATE_CHARGE,clean_concede,1,False
DSP-12596,0.4893,True,RULE_NOT_AS_DESCRIBED,clean_concede,3,False
DSP-12597,0.7431,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-12598,0.6222,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,2,False
DSP-12599,0.2491,False,RULE_NOT_AS_DESCRIBED,clean_concede,4,False
DSP-12600,0.642,False,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-12601,0.5704,False,RULE_ITEM_NOT_RECEIVED,clean_fight,5,False
DSP-12602,0.5369,False,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False
DSP-12603,0.0723,False,RULE_ITEM_NOT_RECEIVED,retry_needed,4,False
DSP-12604,0.608,False,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False
DSP-12605,0.7403,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-12606,0.579,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,2,False
DSP-12607,0.5486,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-12608,0.6779,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-12609,0.5981,True,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-12610,0.5361,True,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-12611,0.2528,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,2,False
DSP-12612,0.2684,False,RULE_DUPLICATE_CHARGE,clean_concede,4,False
DSP-12613,0.4898,False,RULE_ITEM_NOT_RECEIVED,clean_concede,2,False
DSP-12614,0.0605,False,RULE_DUPLICATE_CHARGE,clean_concede,3,False
DSP-12615,0.5245,False,RULE_ITEM_NOT_RECEIVED,clean_fight,7,False
DSP-12616,0.5327,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,3,False
DSP-12617,0.5572,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-12618,0.6121,True,RULE_DUPLICATE_CHARGE,clean_fight,0,False
DSP-12619,0.5995,True,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False
DSP-12620,0.2247,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False
DSP-12621,0.5695,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-12622,0.3732,False,RULE_NOT_AS_DESCRIBED,clean_concede,2,False
DSP-12623,0.5715,True,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-12624,0.4271,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,1,False
DSP-12625,0.7154,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-12626,0.6199,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-12627,0.4465,True,RULE_NOT_AS_DESCRIBED,clean_concede,1,False
DSP-12628,0.7187,True,RULE_DUPLICATE_CHARGE,clean_fight,0,False
DSP-12629,0.7296,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-12630,0.66,False,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False
DSP-12631,0.1117,False,RULE_ITEM_NOT_RECEIVED,retry_needed,1,False
DSP-12632,0.5941,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-12633,0.6846,True,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-12634,0.6587,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-12635,0.5281,False,RULE_DUPLICATE_CHARGE,clean_fight,1,False
DSP-12636,0.4883,True,RULE_NOT_AS_DESCRIBED,clean_concede,1,False
DSP-12637,0.7581,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-12638,0.5563,True,RULE_DUPLICATE_CHARGE,clean_fight,1,False
DSP-12639,0.6104,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-12640,0.1822,True,RULE_NOT_AS_DESCRIBED,clean_concede,2,False
DSP-12641,0.5119,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-12642,0.6437,True,RULE_DUPLICATE_CHARGE,clean_fight,0,False
DSP-12643,0.4259,False,RULE_NOT_AS_DESCRIBED,clean_concede,0,False
DSP-12644,0.6334,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-12645,0.664,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,2,False
DSP-12646,0.2102,False,RULE_NOT_AS_DESCRIBED,clean_concede,4,False
DSP-12647,0.6298,False,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-12648,0.3233,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False
DSP-12649,0.5183,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-12650,0.5833,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-12651,0.6449,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-12652,0.5015,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-12653,0.4324,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False
DSP-12654,0.6299,False,RULE_DUPLICATE_CHARGE,clean_fight,1,False
DSP-12655,0.691,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-12656,0.5066,False,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-12657,0.8232,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-12658,0.7403,True,RULE_ITEM_NOT_RECEIVED,clean_fight,3,False
DSP-12659,0.6794,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-12660,0.714,True,RULE_DUPLICATE_CHARGE,clean_fight,0,False
DSP-12661,0.5943,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False
DSP-12662,0.2144,False,RULE_ITEM_NOT_RECEIVED,retry_needed,1,False
DSP-12663,0.3293,False,RULE_NOT_AS_DESCRIBED,clean_concede,5,False
DSP-12664,0.7832,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-12665,0.4261,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,1,False
DSP-12666,0.652,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-12667,0.1555,False,RULE_DUPLICATE_CHARGE,clean_concede,0,False
DSP-12668,0.6789,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-12669,0.6271,False,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-12670,0.5701,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-12671,0.2899,True,RULE_NOT_AS_DESCRIBED,clean_concede,2,False
DSP-12672,0.8027,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-12673,0.02,False,RULE_ITEM_NOT_RECEIVED,retry_needed,1,False
DSP-12674,0.4689,True,RULE_ITEM_NOT_RECEIVED,clean_concede,1,False
DSP-12675,0.4888,True,RULE_NOT_AS_DESCRIBED,clean_concede,1,False
DSP-12676,0.6033,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-12677,0.6004,False,RULE_NOT_AS_DESCRIBED,clean_fight,3,False
DSP-12678,0.518,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,4,False
DSP-12679,0.6936,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False
DSP-12680,0.4761,True,RULE_NOT_AS_DESCRIBED,clean_concede,0,False
DSP-12681,0.5078,True,RULE_DUPLICATE_CHARGE,clean_fight,0,False
DSP-12682,0.2784,False,RULE_ITEM_NOT_RECEIVED,retry_needed,0,False
DSP-12683,0.672,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-12684,0.3318,False,RULE_NOT_AS_DESCRIBED,clean_concede,0,False
DSP-12685,0.6956,True,RULE_NOT_AS_DESCRIBED,clean_fight,1,False
DSP-12686,0.6365,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False
DSP-12687,0.6597,True,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False
DSP-12688,0.1833,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False
DSP-12689,0.6206,True,RULE_DUPLICATE_CHARGE,clean_fight,1,False
DSP-12690,0.628,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False
DSP-12691,0.4249,True,RULE_NOT_AS_DESCRIBED,clean_concede,1,False
DSP-12692,0.3147,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False
DSP-12693,0.02,False,RULE_ITEM_NOT_RECEIVED,retry_needed,3,False
DSP-12694,0.6247,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
DSP-12695,0.4903,False,RULE_NOT_AS_DESCRIBED,clean_concede,0,False
DSP-12696,0.7374,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False
