dispute_id,order_id,reason_code,dispute_date,days_to_dispute,status,true_win_probability,outcome_true,correct_relevant_chunk_id,expected_trajectory,prior_dispute_count_at_time,is_unknown_reason_edge_case,customer_id,amount,item_category,purchase_date,delivery_confirmed,delivery_date,otp_auth_confirmed,shipping_billing_match,prior_complaint_on_file
DSP-14004,ORD-14474,item_not_received,2026-08-09,24,pending,0.4736,False,RULE_ITEM_NOT_RECEIVED,clean_concede,0,False,CUST-04478,378.56,groceries,2026-07-16,True,2026-07-19,False,True,False
DSP-00734,ORD-13088,unauthorized_transaction,2026-03-26,1,pending,0.8027,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-00140,1307.05,electronics,2026-03-25,True,2026-03-28,True,True,False
DSP-10352,ORD-18204,not_as_described,2026-07-03,4,pending,0.657,False,RULE_NOT_AS_DESCRIBED,clean_fight,3,False,CUST-03679,946.37,apparel,2026-06-29,True,2026-06-30,True,True,False
DSP-03214,ORD-04651,item_not_received,2026-04-21,10,pending,0.4033,True,RULE_ITEM_NOT_RECEIVED,clean_concede,1,False,CUST-02548,1596.61,home_goods,2026-04-11,True,2026-04-12,False,False,False
DSP-02596,ORD-01651,not_as_described,2026-04-14,4,pending,0.6294,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False,CUST-02531,3303.89,groceries,2026-04-10,True,2026-04-16,True,True,False
DSP-01641,ORD-08385,unauthorized_transaction,2026-04-05,12,pending,0.6697,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False,CUST-01458,525.99,apparel,2026-03-24,True,2026-03-25,True,True,False
DSP-02370,ORD-19223,not_as_described,2026-04-12,6,pending,0.4264,True,RULE_NOT_AS_DESCRIBED,clean_concede,2,False,CUST-03124,209.1,groceries,2026-04-06,True,2026-04-13,True,False,False
DSP-09198,ORD-07665,duplicate_charge,2026-06-21,11,pending,0.3271,False,RULE_DUPLICATE_CHARGE,clean_concede,5,False,CUST-01954,643.2,electronics,2026-06-10,True,2026-06-12,True,True,False
DSP-12089,ORD-14245,not_as_described,2026-07-20,24,pending,0.3045,True,RULE_NOT_AS_DESCRIBED,clean_concede,0,False,CUST-00884,1379.24,digital_goods,2026-06-26,False,,False,False,False
DSP-12102,ORD-05981,not_as_described,2026-07-20,15,pending,0.3963,False,RULE_NOT_AS_DESCRIBED,clean_concede,3,False,CUST-05710,1370.14,electronics,2026-07-05,True,2026-07-11,True,True,True
DSP-08542,ORD-07557,duplicate_charge,2026-06-14,15,pending,0.5947,True,RULE_DUPLICATE_CHARGE,clean_fight,1,False,CUST-00124,381.25,apparel,2026-05-30,True,2026-06-05,True,True,False
DSP-09491,ORD-06662,duplicate_charge,2026-06-24,19,pending,0.5054,False,RULE_DUPLICATE_CHARGE,clean_fight,1,False,CUST-01463,689.78,home_goods,2026-06-05,True,2026-06-10,True,True,False
DSP-03393,ORD-18923,item_not_received,2026-04-22,2,pending,0.4453,True,RULE_ITEM_NOT_RECEIVED,clean_concede,4,False,CUST-02634,666.55,groceries,2026-04-20,True,2026-04-24,True,True,False
DSP-00314,ORD-12048,unauthorized_transaction,2026-03-19,10,pending,0.5136,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,3,False,CUST-03918,484.36,electronics,2026-03-09,True,2026-03-16,True,True,False
DSP-10227,ORD-06429,unauthorized_transaction,2026-07-02,4,pending,0.6093,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False,CUST-02047,459.81,apparel,2026-06-28,True,2026-07-04,True,True,False
DSP-14563,ORD-06109,item_not_received,2026-08-16,16,pending,0.6779,False,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-00079,686.95,digital_goods,2026-07-31,True,2026-08-09,True,True,False
DSP-08683,ORD-13938,unauthorized_transaction,2026-06-15,10,pending,0.533,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,2,False,CUST-05251,648.77,groceries,2026-06-05,True,2026-06-07,True,True,False
DSP-13656,ORD-11966,duplicate_charge,2026-08-05,19,pending,0.1075,False,RULE_DUPLICATE_CHARGE,clean_concede,4,False,CUST-05942,2033.89,apparel,2026-07-17,False,,True,True,False
DSP-08927,ORD-19995,unauthorized_transaction,2026-06-18,11,pending,0.2555,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,3,False,CUST-01379,1064.03,home_goods,2026-06-07,False,,True,True,False
DSP-07763,ORD-05031,item_not_received,2026-06-06,18,pending,0.3238,True,RULE_ITEM_NOT_RECEIVED,retry_needed,0,False,CUST-03741,542.79,apparel,2026-05-19,False,,True,True,False
DSP-07125,ORD-04570,item_not_received,2026-05-31,20,pending,0.5589,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False,CUST-02262,156.25,groceries,2026-05-11,True,2026-05-13,True,True,True
DSP-10494,ORD-04642,item_not_received,2026-07-04,1,pending,0.3133,False,RULE_ITEM_NOT_RECEIVED,clean_concede,2,False,CUST-01731,261.81,groceries,2026-07-03,True,2026-07-09,False,True,True
DSP-13592,ORD-19498,item_not_received,2026-08-05,1,pending,0.676,True,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False,CUST-00679,1667.42,apparel,2026-08-04,True,2026-08-07,True,True,False
DSP-00891,ORD-01188,not_as_described,2026-03-28,14,pending,0.512,False,RULE_NOT_AS_DESCRIBED,clean_fight,2,False,CUST-02723,1943.12,groceries,2026-03-14,True,2026-03-16,True,True,False
DSP-05777,ORD-14047,not_as_described,2026-05-17,3,pending,0.5607,False,RULE_NOT_AS_DESCRIBED,clean_fight,3,False,CUST-01663,3072.81,apparel,2026-05-14,True,2026-05-20,True,True,False
DSP-11930,ORD-06121,item_not_received,2026-07-19,14,pending,0.02,False,RULE_ITEM_NOT_RECEIVED,retry_needed,2,False,CUST-03903,150.6,home_goods,2026-07-05,False,,True,True,False
DSP-08818,ORD-00054,item_not_received,2026-06-17,5,pending,0.0459,False,RULE_ITEM_NOT_RECEIVED,retry_needed,0,False,CUST-03100,147.99,groceries,2026-06-12,False,,False,True,False
DSP-06242,ORD-03387,not_as_described,2026-05-22,9,pending,0.3612,True,RULE_NOT_AS_DESCRIBED,clean_concede,0,False,CUST-05188,791.37,electronics,2026-05-13,True,2026-05-17,False,False,False
DSP-08270,ORD-03972,not_as_described,2026-06-11,23,pending,0.6822,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False,CUST-05835,1084.61,apparel,2026-05-19,True,2026-05-27,True,True,False
DSP-03608,ORD-09660,item_not_received,2026-04-25,3,pending,0.6871,False,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-02077,168.77,home_goods,2026-04-22,True,2026-04-30,True,True,False
DSP-10856,ORD-04522,item_not_received,2026-07-08,4,pending,0.6345,False,RULE_ITEM_NOT_RECEIVED,clean_fight,3,False,CUST-00499,1590.66,groceries,2026-07-04,True,2026-07-07,True,True,False
DSP-08865,ORD-18028,item_not_received,2026-06-17,18,pending,0.1977,False,RULE_ITEM_NOT_RECEIVED,retry_needed,0,False,CUST-02859,797.5,electronics,2026-05-30,False,,True,True,False
DSP-03346,ORD-09882,unauthorized_transaction,2026-04-22,11,pending,0.4987,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False,CUST-04513,567.79,groceries,2026-04-11,True,2026-04-20,True,True,True
DSP-04292,ORD-18842,unauthorized_transaction,2026-05-02,18,pending,0.2579,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,1,False,CUST-05454,321.98,apparel,2026-04-14,True,2026-04-21,False,True,False
DSP-13904,ORD-13761,item_not_received,2026-08-08,3,pending,0.7739,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-02989,2282.17,home_goods,2026-08-05,True,2026-08-08,True,True,False
DSP-13715,ORD-02730,not_as_described,2026-08-06,5,pending,0.6167,True,RULE_NOT_AS_DESCRIBED,clean_fight,1,False,CUST-05524,1080.68,apparel,2026-08-01,True,2026-08-03,True,True,False
DSP-12765,ORD-07834,not_as_described,2026-07-27,8,pending,0.5055,True,RULE_NOT_AS_DESCRIBED,clean_fight,2,False,CUST-05774,627.31,electronics,2026-07-19,True,2026-07-21,True,True,False
DSP-09492,ORD-13413,not_as_described,2026-06-24,11,pending,0.3265,True,RULE_NOT_AS_DESCRIBED,clean_concede,2,False,CUST-01275,257.78,digital_goods,2026-06-13,True,2026-06-20,True,True,False
DSP-04214,ORD-07464,item_not_received,2026-05-01,18,pending,0.699,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-02297,640.98,digital_goods,2026-04-13,True,2026-04-21,True,True,False
DSP-11143,ORD-05528,duplicate_charge,2026-07-11,9,pending,0.4052,False,RULE_DUPLICATE_CHARGE,clean_concede,2,False,CUST-03313,565.43,apparel,2026-07-02,True,2026-07-05,True,True,False
DSP-03760,ORD-06407,not_as_described,2026-04-26,4,pending,0.7789,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False,CUST-02817,1423.16,electronics,2026-04-22,True,2026-04-28,True,True,False
DSP-06923,ORD-10784,item_not_received,2026-05-29,14,pending,0.5867,True,RULE_ITEM_NOT_RECEIVED,clean_fight,3,False,CUST-00514,122.37,apparel,2026-05-15,True,2026-05-16,True,True,False
DSP-09512,ORD-15886,unauthorized_transaction,2026-06-24,22,pending,0.4163,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,3,False,CUST-02246,892.73,home_goods,2026-06-02,True,2026-06-08,True,True,False
DSP-03920,ORD-17972,item_not_received,2026-04-28,18,pending,0.5036,True,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False,CUST-02782,184.41,digital_goods,2026-04-10,True,2026-04-16,True,False,False
DSP-05033,ORD-01854,item_not_received,2026-05-09,24,pending,0.5971,True,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False,CUST-03690,1833.34,apparel,2026-04-15,True,2026-04-16,True,True,False
DSP-02878,ORD-08998,item_not_received,2026-04-17,3,pending,0.0607,False,RULE_ITEM_NOT_RECEIVED,retry_needed,2,False,CUST-04736,115.79,groceries,2026-04-14,False,,True,False,False
DSP-02268,ORD-19068,not_as_described,2026-04-11,24,pending,0.3045,False,RULE_NOT_AS_DESCRIBED,clean_concede,3,False,CUST-03243,460.2,groceries,2026-03-18,False,,True,True,False
DSP-07103,ORD-06313,item_not_received,2026-05-31,19,pending,0.7004,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-02191,713.37,home_goods,2026-05-12,True,2026-05-17,True,True,False
DSP-13369,ORD-05895,item_not_received,2026-08-02,4,pending,0.6742,False,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False,CUST-03446,2611.04,groceries,2026-07-29,True,2026-08-03,True,True,False
DSP-10963,ORD-04620,unauthorized_transaction,2026-07-09,24,pending,0.4706,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False,CUST-00165,325.29,digital_goods,2026-06-15,False,,True,True,False
DSP-08346,ORD-03275,item_not_received,2026-06-12,18,pending,0.5503,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False,CUST-01535,2370.21,home_goods,2026-05-25,True,2026-06-01,True,False,False
DSP-07907,ORD-12915,unauthorized_transaction,2026-06-07,3,pending,0.7147,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-05284,328.69,apparel,2026-06-04,True,2026-06-09,True,True,False
DSP-01227,ORD-03616,not_as_described,2026-04-01,15,pending,0.7387,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False,CUST-03746,144.65,apparel,2026-03-17,True,2026-03-21,True,True,False
DSP-01892,ORD-11255,unauthorized_transaction,2026-04-07,6,pending,0.8176,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False,CUST-01686,152.14,apparel,2026-04-01,True,2026-04-08,True,True,False
DSP-00211,ORD-05049,item_not_received,2026-03-17,8,pending,0.4662,False,RULE_ITEM_NOT_RECEIVED,clean_concede,4,False,CUST-05434,708.8,apparel,2026-03-09,True,2026-03-17,True,True,False
DSP-03274,ORD-00701,duplicate_charge,2026-04-21,3,pending,0.4962,False,RULE_DUPLICATE_CHARGE,clean_concede,3,False,CUST-03116,533.07,digital_goods,2026-04-18,True,2026-04-23,True,True,False
DSP-10217,ORD-02960,item_not_received,2026-07-01,23,pending,0.3309,True,RULE_ITEM_NOT_RECEIVED,clean_concede,1,False,CUST-02821,486.23,electronics,2026-06-08,True,2026-06-16,False,True,True
DSP-03657,ORD-00269,not_as_described,2026-04-25,18,pending,0.5566,False,RULE_NOT_AS_DESCRIBED,clean_fight,1,False,CUST-02902,1281.1,apparel,2026-04-07,True,2026-04-13,True,True,False
DSP-10874,ORD-02775,item_not_received,2026-07-08,7,pending,0.6426,False,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False,CUST-02547,1244.56,home_goods,2026-07-01,True,2026-07-10,True,True,False
DSP-08665,ORD-05632,unauthorized_transaction,2026-06-15,6,pending,0.4645,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False,CUST-02603,1319.53,apparel,2026-06-09,False,,True,False,False
DSP-00881,ORD-16005,unauthorized_transaction,2026-03-28,15,pending,0.6878,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False,CUST-02285,912.63,digital_goods,2026-03-13,True,2026-03-15,True,True,False
DSP-08514,ORD-18156,not_as_described,2026-06-14,19,pending,0.4103,False,RULE_NOT_AS_DESCRIBED,clean_concede,3,False,CUST-03125,2242.14,groceries,2026-05-26,True,2026-05-30,True,True,False
DSP-07888,ORD-09075,unauthorized_transaction,2026-06-07,12,pending,0.4784,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False,CUST-00696,945.57,electronics,2026-05-26,False,,True,True,False
DSP-02138,ORD-00878,unauthorized_transaction,2026-04-10,17,pending,0.02,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,1,False,CUST-01968,397.73,apparel,2026-03-24,False,,False,True,False
DSP-01633,ORD-06170,item_not_received,2026-04-05,22,pending,0.6813,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False,CUST-03918,526.51,apparel,2026-03-14,True,2026-03-17,True,True,False
DSP-01196,ORD-19460,unauthorized_transaction,2026-03-31,14,pending,0.6487,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-02488,866.1,home_goods,2026-03-17,True,2026-03-25,True,True,False
DSP-02994,ORD-02013,item_not_received,2026-04-18,9,pending,0.7443,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-03247,1047.44,digital_goods,2026-04-09,True,2026-04-15,True,True,False
DSP-10330,ORD-02405,item_not_received,2026-07-03,15,pending,0.5632,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-01071,155.54,groceries,2026-06-18,True,2026-06-19,True,True,False
DSP-03302,ORD-05016,item_not_received,2026-04-22,11,pending,0.5606,False,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False,CUST-00729,2606.73,groceries,2026-04-11,True,2026-04-18,True,True,False
DSP-01223,ORD-10146,item_not_received,2026-04-01,18,pending,0.697,False,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-02393,361.3,apparel,2026-03-14,True,2026-03-16,True,True,False
DSP-04714,ORD-15615,not_as_described,2026-05-06,6,pending,0.2927,False,RULE_NOT_AS_DESCRIBED,clean_concede,0,False,CUST-00687,1106.32,home_goods,2026-04-30,False,,True,True,False
DSP-12545,ORD-16581,unauthorized_transaction,2026-07-25,10,pending,0.6374,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False,CUST-04663,1330.28,apparel,2026-07-15,True,2026-07-17,True,True,False
DSP-03389,ORD-03568,duplicate_charge,2026-04-22,21,pending,0.2615,True,RULE_DUPLICATE_CHARGE,clean_concede,0,False,CUST-03143,149.25,digital_goods,2026-04-01,False,,False,True,False
DSP-07346,ORD-01134,item_not_received,2026-06-02,3,pending,0.608,True,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False,CUST-05161,602.01,apparel,2026-05-30,True,2026-06-07,True,True,True
DSP-01170,ORD-15099,not_as_described,2026-03-31,5,pending,0.8544,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False,CUST-04491,648.39,electronics,2026-03-26,True,2026-03-27,True,True,False
DSP-10073,ORD-02900,not_as_described,2026-06-30,22,pending,0.4142,True,RULE_NOT_AS_DESCRIBED,clean_concede,1,False,CUST-02835,680.46,apparel,2026-06-08,False,,True,True,False
DSP-06648,ORD-00515,unauthorized_transaction,2026-05-26,12,pending,0.4818,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,3,False,CUST-00944,349.94,apparel,2026-05-14,False,,True,True,False
DSP-09334,ORD-05405,unauthorized_transaction,2026-06-22,7,pending,0.659,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-02089,957.14,home_goods,2026-06-15,True,2026-06-21,True,True,False
DSP-05012,ORD-00439,not_as_described,2026-05-09,11,pending,0.348,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False,CUST-05219,143.53,digital_goods,2026-04-28,True,2026-04-29,False,True,False
DSP-12786,ORD-07764,duplicate_charge,2026-07-27,11,pending,0.6838,True,RULE_DUPLICATE_CHARGE,clean_fight,0,False,CUST-05121,339.78,electronics,2026-07-16,True,2026-07-25,True,True,False
DSP-14249,ORD-10532,item_not_received,2026-08-12,19,pending,0.4066,False,RULE_ITEM_NOT_RECEIVED,clean_concede,2,False,CUST-01659,606.62,groceries,2026-07-24,True,2026-07-26,False,True,False
DSP-07944,ORD-14289,item_not_received,2026-06-08,23,pending,0.6608,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False,CUST-02487,1281.48,digital_goods,2026-05-16,True,2026-05-17,True,True,False
DSP-07217,ORD-10352,item_not_received,2026-06-01,6,pending,0.4273,True,RULE_ITEM_NOT_RECEIVED,clean_concede,2,False,CUST-03415,1657.99,apparel,2026-05-26,True,2026-06-03,False,True,False
DSP-00835,ORD-10324,not_as_described,2026-03-27,12,pending,0.4222,False,RULE_NOT_AS_DESCRIBED,clean_concede,0,False,CUST-03487,168.14,apparel,2026-03-15,False,,True,True,False
DSP-10223,ORD-02215,item_not_received,2026-07-02,4,pending,0.7728,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-02966,269.15,home_goods,2026-06-28,True,2026-07-06,True,False,False
DSP-14396,ORD-07414,duplicate_charge,2026-08-14,16,pending,0.4975,True,RULE_DUPLICATE_CHARGE,clean_concede,1,False,CUST-02521,381.0,apparel,2026-07-29,True,2026-08-02,True,True,False
DSP-04005,ORD-02681,unauthorized_transaction,2026-04-29,3,pending,0.6572,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False,CUST-02338,241.65,electronics,2026-04-26,True,2026-04-30,True,True,False
DSP-13575,ORD-03755,not_as_described,2026-08-04,24,pending,0.3932,False,RULE_NOT_AS_DESCRIBED,clean_concede,3,False,CUST-01302,3072.35,groceries,2026-07-11,True,2026-07-16,True,True,False
DSP-05803,ORD-14026,unauthorized_transaction,2026-05-17,6,pending,0.6943,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,2,False,CUST-00856,754.49,apparel,2026-05-11,True,2026-05-15,True,True,False
DSP-08976,ORD-17007,item_not_received,2026-06-18,2,pending,0.6277,False,RULE_ITEM_NOT_RECEIVED,clean_fight,3,False,CUST-01991,5080.93,groceries,2026-06-16,True,2026-06-20,True,True,False
DSP-14429,ORD-17743,not_as_described,2026-08-14,12,pending,0.4689,False,RULE_NOT_AS_DESCRIBED,clean_concede,4,False,CUST-02644,285.12,apparel,2026-08-02,True,2026-08-03,True,True,False
DSP-13156,ORD-05711,unauthorized_transaction,2026-07-31,1,pending,0.7339,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False,CUST-00086,1179.18,apparel,2026-07-30,True,2026-07-31,True,False,False
DSP-14516,ORD-19775,item_not_received,2026-08-15,16,pending,0.4804,True,RULE_ITEM_NOT_RECEIVED,clean_concede,4,False,CUST-05172,212.9,groceries,2026-07-30,True,2026-08-02,True,True,False
DSP-07537,ORD-18023,not_as_described,2026-06-04,2,pending,0.4681,True,RULE_NOT_AS_DESCRIBED,clean_concede,3,False,CUST-04403,204.67,groceries,2026-06-02,True,2026-06-11,True,True,False
DSP-12382,ORD-03866,unauthorized_transaction,2026-07-23,20,pending,0.3974,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,5,False,CUST-01960,727.24,digital_goods,2026-07-03,True,2026-07-12,True,False,False
DSP-11453,ORD-13052,item_not_received,2026-07-14,1,pending,0.7677,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-04048,5440.32,groceries,2026-07-13,True,2026-07-20,True,False,False
DSP-07333,ORD-17820,not_as_described,2026-06-02,7,pending,0.6423,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False,CUST-04714,329.48,electronics,2026-05-26,True,2026-06-01,True,True,False
DSP-07786,ORD-05710,not_as_described,2026-06-06,6,pending,0.6052,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False,CUST-04113,277.83,digital_goods,2026-05-31,True,2026-06-03,False,True,False
DSP-05703,ORD-13768,duplicate_charge,2026-05-16,6,pending,0.5238,False,RULE_DUPLICATE_CHARGE,clean_fight,0,False,CUST-00683,1168.51,groceries,2026-05-10,True,2026-05-11,False,True,False
DSP-07726,ORD-04172,not_as_described,2026-06-06,20,pending,0.5066,True,RULE_NOT_AS_DESCRIBED,clean_fight,1,False,CUST-05163,653.94,apparel,2026-05-17,True,2026-05-23,True,True,False
DSP-01923,ORD-03292,item_not_received,2026-04-07,23,pending,0.4,False,RULE_ITEM_NOT_RECEIVED,clean_concede,3,False,CUST-00101,1324.16,digital_goods,2026-03-15,True,2026-03-17,True,True,False
DSP-09286,ORD-08667,item_not_received,2026-06-22,2,pending,0.7516,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-02596,1107.96,digital_goods,2026-06-20,True,2026-06-24,True,True,False
DSP-07143,ORD-18227,not_as_described,2026-05-31,7,pending,0.5333,False,RULE_NOT_AS_DESCRIBED,clean_fight,2,False,CUST-02346,3320.93,electronics,2026-05-24,True,2026-05-30,True,True,False
DSP-06820,ORD-17036,unauthorized_transaction,2026-05-28,8,pending,0.6649,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,2,False,CUST-00909,783.08,electronics,2026-05-20,True,2026-05-24,True,True,False
DSP-02648,ORD-13759,duplicate_charge,2026-04-15,12,pending,0.5578,True,RULE_DUPLICATE_CHARGE,clean_fight,2,False,CUST-01248,162.63,apparel,2026-04-03,True,2026-04-04,True,True,False
DSP-13306,ORD-05517,item_not_received,2026-08-02,8,pending,0.4693,False,RULE_ITEM_NOT_RECEIVED,clean_concede,4,False,CUST-01458,512.58,electronics,2026-07-25,True,2026-07-29,True,True,False
DSP-11725,ORD-19386,item_not_received,2026-07-17,2,pending,0.7379,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-00033,352.34,electronics,2026-07-15,True,2026-07-18,True,True,False
DSP-08739,ORD-09189,not_as_described,2026-06-16,7,pending,0.6663,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False,CUST-03898,861.95,home_goods,2026-06-09,True,2026-06-17,True,True,False
DSP-04498,ORD-09696,duplicate_charge,2026-05-04,2,pending,0.6431,True,RULE_DUPLICATE_CHARGE,clean_fight,1,False,CUST-02156,475.78,digital_goods,2026-05-02,True,2026-05-11,True,True,False
DSP-14650,ORD-16024,item_not_received,2026-08-18,22,pending,0.3477,True,RULE_ITEM_NOT_RECEIVED,clean_concede,3,False,CUST-02978,308.49,groceries,2026-07-27,True,2026-08-05,False,True,False
DSP-08309,ORD-17668,unauthorized_transaction,2026-06-11,9,pending,0.6964,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-03606,2510.04,electronics,2026-06-02,True,2026-06-07,True,True,False
DSP-03457,ORD-02501,not_as_described,2026-04-23,19,pending,0.4365,True,RULE_NOT_AS_DESCRIBED,clean_concede,2,False,CUST-01122,349.85,home_goods,2026-04-04,True,2026-04-10,True,True,False
DSP-07104,ORD-11331,unauthorized_transaction,2026-05-31,8,pending,0.601,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,2,False,CUST-05399,737.0,apparel,2026-05-23,True,2026-05-29,True,True,False
DSP-00894,ORD-01566,duplicate_charge,2026-03-28,15,pending,0.4087,True,RULE_DUPLICATE_CHARGE,clean_concede,2,False,CUST-00812,797.4,apparel,2026-03-13,True,2026-03-20,True,True,False
DSP-11643,ORD-19031,item_not_received,2026-07-16,10,pending,0.6047,True,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False,CUST-05272,195.02,apparel,2026-07-06,True,2026-07-14,True,False,True
DSP-12307,ORD-14304,unauthorized_transaction,2026-07-23,17,pending,0.5697,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-00041,403.4,groceries,2026-07-06,True,2026-07-14,True,True,True
DSP-09782,ORD-18727,item_not_received,2026-06-27,15,pending,0.5601,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False,CUST-04852,589.48,apparel,2026-06-12,True,2026-06-19,True,False,False
DSP-07453,ORD-06706,item_not_received,2026-06-03,9,pending,0.6843,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-00638,1115.58,apparel,2026-05-25,True,2026-05-28,True,False,False
DSP-01425,ORD-13296,item_not_received,2026-04-03,23,pending,0.02,False,RULE_ITEM_NOT_RECEIVED,retry_needed,3,False,CUST-03529,540.91,electronics,2026-03-11,False,,True,False,False
DSP-05203,ORD-11961,not_as_described,2026-05-11,16,pending,0.498,False,RULE_NOT_AS_DESCRIBED,clean_concede,2,False,CUST-01008,577.58,digital_goods,2026-04-25,True,2026-05-01,True,True,False
DSP-12673,ORD-15344,item_not_received,2026-07-26,1,pending,0.02,False,RULE_ITEM_NOT_RECEIVED,retry_needed,1,False,CUST-05776,1495.82,home_goods,2026-07-25,False,,False,True,False
DSP-02099,ORD-12253,duplicate_charge,2026-04-09,3,pending,0.5064,False,RULE_DUPLICATE_CHARGE,clean_fight,0,False,CUST-04017,240.17,groceries,2026-04-06,True,2026-04-11,False,True,False
DSP-09794,ORD-00980,item_not_received,2026-06-27,9,pending,0.4815,False,RULE_ITEM_NOT_RECEIVED,clean_concede,1,False,CUST-01848,407.47,apparel,2026-06-18,True,2026-06-26,False,True,False
DSP-07199,ORD-01514,item_not_received,2026-06-01,3,pending,0.4025,False,RULE_ITEM_NOT_RECEIVED,clean_concede,2,False,CUST-04309,621.78,apparel,2026-05-29,True,2026-06-05,False,False,False
DSP-07171,ORD-06661,not_as_described,2026-05-31,14,pending,0.5642,False,RULE_NOT_AS_DESCRIBED,clean_fight,1,False,CUST-01063,3557.62,apparel,2026-05-17,True,2026-05-25,True,True,False
DSP-06304,ORD-06644,not_as_described,2026-05-22,5,pending,0.5125,False,RULE_NOT_AS_DESCRIBED,clean_fight,3,False,CUST-04293,413.51,electronics,2026-05-17,True,2026-05-26,True,True,False
DSP-05681,ORD-00430,not_as_described,2026-05-16,12,pending,0.3849,False,RULE_NOT_AS_DESCRIBED,clean_concede,2,False,CUST-00416,197.41,groceries,2026-05-04,True,2026-05-13,True,True,True
DSP-13555,ORD-13277,not_as_described,2026-08-04,24,pending,0.4788,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False,CUST-01766,2468.04,groceries,2026-07-11,True,2026-07-17,False,True,False
DSP-00353,ORD-15262,item_not_received,2026-03-20,1,pending,0.1824,False,RULE_ITEM_NOT_RECEIVED,retry_needed,1,False,CUST-04711,399.11,groceries,2026-03-19,False,,True,True,False
