order_id,customer_id,amount,item_category,purchase_date,delivery_confirmed,delivery_date,otp_auth_confirmed,shipping_billing_match,prior_complaint_on_file
ORD-18846,CUST-00548,562.28,apparel,2026-04-26,True,2026-04-30,True,True,False
ORD-18847,CUST-02648,398.93,digital_goods,2026-05-23,True,2026-05-29,False,False,False
ORD-18848,CUST-05783,220.87,apparel,2026-06-02,True,2026-06-08,True,True,False
ORD-18849,CUST-03905,1174.48,apparel,2026-06-10,True,2026-06-15,True,True,False
ORD-18850,CUST-04979,636.88,electronics,2026-06-29,True,2026-07-01,True,True,True
ORD-18851,CUST-02370,950.26,electronics,2026-04-10,True,2026-04-11,True,True,False
ORD-18852,CUST-01158,404.11,apparel,2026-06-23,True,2026-07-02,False,True,False
ORD-18853,CUST-01926,6714.3,apparel,2026-06-22,True,2026-06-27,False,True,False
ORD-18854,CUST-04249,486.88,apparel,2026-06-21,True,2026-06-29,True,True,False
ORD-18855,CUST-04048,1049.14,apparel,2026-08-02,True,2026-08-03,True,False,False
ORD-18856,CUST-01772,632.93,electronics,2026-04-08,True,2026-04-11,False,True,False
ORD-18857,CUST-03410,2265.94,groceries,2026-06-20,False,,True,True,False
ORD-18858,CUST-04018,161.04,home_goods,2026-06-03,True,2026-06-05,True,True,False
ORD-18859,CUST-00106,543.59,groceries,2026-03-29,True,2026-04-04,True,True,False
ORD-18860,CUST-02523,1420.06,apparel,2026-04-22,True,2026-05-01,False,True,False
ORD-18861,CUST-05173,210.59,electronics,2026-04-14,False,,True,True,False
ORD-18862,CUST-01299,734.38,apparel,2026-06-12,True,2026-06-20,True,True,False
ORD-18863,CUST-02773,518.11,digital_goods,2026-05-24,False,,True,False,False
ORD-18864,CUST-05164,563.37,groceries,2026-05-14,False,,True,True,True
ORD-18865,CUST-02544,487.31,home_goods,2026-06-13,True,2026-06-16,True,True,False
ORD-18866,CUST-05603,715.58,digital_goods,2026-05-23,True,2026-05-29,False,True,False
ORD-18867,CUST-05066,2394.5,electronics,2026-08-06,True,2026-08-08,True,True,False
ORD-18868,CUST-03514,485.9,apparel,2026-07-28,True,2026-07-29,True,True,False
ORD-18869,CUST-05010,237.18,digital_goods,2026-05-01,False,,True,True,False
ORD-18870,CUST-00998,708.56,electronics,2026-07-11,True,2026-07-20,True,False,False
ORD-18871,CUST-04907,1865.03,groceries,2026-03-19,True,2026-03-20,True,True,False
ORD-18872,CUST-01060,1253.36,apparel,2026-06-02,False,,True,True,False
ORD-18873,CUST-04338,1321.48,electronics,2026-06-16,True,2026-06-23,True,True,False
ORD-18874,CUST-02309,513.91,electronics,2026-04-07,True,2026-04-11,True,True,False
ORD-18875,CUST-02794,355.23,digital_goods,2026-03-27,False,,False,True,False
ORD-18876,CUST-05937,295.09,apparel,2026-06-14,False,,True,True,False
ORD-18877,CUST-03058,334.31,electronics,2026-05-11,False,,True,True,True
ORD-18878,CUST-05640,183.37,digital_goods,2026-04-05,True,2026-04-10,True,True,True
ORD-18879,CUST-01049,232.15,electronics,2026-06-13,False,,True,True,True
ORD-18880,CUST-03027,2296.42,digital_goods,2026-03-17,True,2026-03-26,True,False,False
ORD-18881,CUST-04631,1802.57,apparel,2026-05-19,True,2026-05-22,True,False,True
ORD-18882,CUST-03879,1769.44,home_goods,2026-08-02,True,2026-08-07,True,True,False
ORD-18883,CUST-00517,100.0,apparel,2026-04-11,True,2026-04-12,True,True,False
ORD-18884,CUST-00145,1111.19,home_goods,2026-04-13,False,,True,True,False
ORD-18885,CUST-03662,852.47,home_goods,2026-04-30,True,2026-05-01,True,True,False
ORD-18886,CUST-03031,1253.23,electronics,2026-07-06,True,2026-07-08,True,True,False
ORD-18887,CUST-03416,494.95,digital_goods,2026-05-08,True,2026-05-14,True,True,False
ORD-18888,CUST-02016,800.58,groceries,2026-05-23,True,2026-06-01,True,False,False
ORD-18889,CUST-01715,1692.64,electronics,2026-05-13,True,2026-05-17,True,True,False
ORD-18890,CUST-02672,887.65,electronics,2026-03-29,True,2026-04-06,True,True,False
ORD-18891,CUST-05638,489.8,groceries,2026-04-22,True,2026-04-24,False,True,False
ORD-18892,CUST-01912,169.15,digital_goods,2026-03-29,False,,True,True,False
ORD-18893,CUST-02560,216.21,groceries,2026-06-20,False,,False,True,False
ORD-18894,CUST-05192,1018.33,home_goods,2026-04-13,True,2026-04-20,True,True,True
ORD-18895,CUST-03900,133.99,apparel,2026-05-17,True,2026-05-25,True,True,False
ORD-18896,CUST-02298,1043.85,apparel,2026-06-16,True,2026-06-19,True,True,True
ORD-18897,CUST-04546,2269.81,home_goods,2026-06-21,True,2026-06-27,True,True,False
ORD-18898,CUST-02791,286.4,electronics,2026-04-27,False,,True,True,False
ORD-18899,CUST-04728,6117.37,electronics,2026-07-23,True,2026-07-29,True,True,False
ORD-18900,CUST-02712,671.31,digital_goods,2026-04-28,True,2026-05-01,True,True,False
ORD-18901,CUST-05720,373.66,groceries,2026-06-01,True,2026-06-07,True,True,False
ORD-18902,CUST-01592,1647.93,apparel,2026-07-03,True,2026-07-06,True,True,False
ORD-18903,CUST-01041,698.58,groceries,2026-03-07,True,2026-03-13,True,True,False
ORD-18904,CUST-02636,326.04,apparel,2026-03-18,True,2026-03-20,True,True,False
ORD-18905,CUST-05182,234.28,electronics,2026-06-07,True,2026-06-14,True,True,False
ORD-18906,CUST-04688,1497.37,electronics,2026-03-11,False,,True,True,False
ORD-18907,CUST-01875,2806.22,digital_goods,2026-07-08,True,2026-07-13,True,False,False
ORD-18908,CUST-05800,987.91,electronics,2026-06-12,True,2026-06-14,True,True,False
ORD-18909,CUST-04856,5669.7,digital_goods,2026-03-23,True,2026-03-26,True,False,False
ORD-18910,CUST-04992,136.12,electronics,2026-07-31,True,2026-08-01,True,True,False
ORD-18911,CUST-01941,433.89,electronics,2026-04-16,True,2026-04-19,True,True,False
ORD-18912,CUST-02040,1434.25,electronics,2026-07-08,True,2026-07-11,True,True,False
ORD-18913,CUST-04002,355.81,apparel,2026-03-15,True,2026-03-19,True,True,False
ORD-18914,CUST-04614,360.18,electronics,2026-04-13,True,2026-04-22,True,True,False
ORD-18915,CUST-03848,228.9,digital_goods,2026-07-21,True,2026-07-30,True,True,False
ORD-18916,CUST-00158,365.29,electronics,2026-03-09,True,2026-03-15,True,False,False
ORD-18917,CUST-02567,1218.98,electronics,2026-06-21,False,,True,True,False
ORD-18918,CUST-04185,1862.71,digital_goods,2026-03-14,True,2026-03-21,True,True,False
ORD-18919,CUST-00783,314.47,electronics,2026-04-20,True,2026-04-27,True,True,False
ORD-18920,CUST-03146,546.84,apparel,2026-04-11,True,2026-04-13,True,True,False
ORD-18921,CUST-01215,505.05,home_goods,2026-04-26,True,2026-05-02,True,True,False
ORD-18922,CUST-05108,453.83,apparel,2026-03-11,True,2026-03-20,True,True,False
ORD-18923,CUST-02634,666.55,groceries,2026-04-20,True,2026-04-24,True,True,False
ORD-18924,CUST-00666,1263.52,digital_goods,2026-06-24,True,2026-06-29,True,True,False
ORD-18925,CUST-04335,480.57,groceries,2026-04-06,False,,True,True,True
ORD-18926,CUST-04021,345.57,digital_goods,2026-05-06,True,2026-05-15,True,False,False
ORD-18927,CUST-03790,584.32,digital_goods,2026-06-13,True,2026-06-17,True,True,False
ORD-18928,CUST-04936,550.72,groceries,2026-04-15,True,2026-04-16,True,True,False
ORD-18929,CUST-05962,250.92,home_goods,2026-03-07,True,2026-03-11,True,True,False
ORD-18930,CUST-02179,3867.48,electronics,2026-03-22,False,,True,True,False
ORD-18931,CUST-00548,904.66,electronics,2026-05-09,False,,True,True,False
ORD-18932,CUST-03682,192.44,digital_goods,2026-05-27,True,2026-05-30,True,False,False
ORD-18933,CUST-03191,313.59,apparel,2026-04-21,True,2026-04-29,True,True,False
ORD-18934,CUST-01582,100.0,home_goods,2026-07-01,True,2026-07-08,True,True,False
ORD-18935,CUST-02262,900.17,digital_goods,2026-06-20,True,2026-06-25,True,True,False
ORD-18936,CUST-05831,4883.16,apparel,2026-05-01,True,2026-05-08,True,False,False
ORD-18937,CUST-01172,477.17,home_goods,2026-05-07,True,2026-05-09,True,False,True
ORD-18938,CUST-02980,3460.69,apparel,2026-06-17,True,2026-06-26,True,True,False
ORD-18939,CUST-00483,2044.16,electronics,2026-04-11,True,2026-04-20,True,True,False
ORD-18940,CUST-03880,1599.46,apparel,2026-04-17,True,2026-04-18,False,True,False
ORD-18941,CUST-02020,286.54,home_goods,2026-08-04,True,2026-08-07,True,True,True
ORD-18942,CUST-01829,1010.19,electronics,2026-06-27,True,2026-06-29,True,True,False
ORD-18943,CUST-05186,867.66,apparel,2026-03-26,True,2026-03-31,True,True,True
ORD-18944,CUST-00025,102.52,apparel,2026-07-16,True,2026-07-24,False,True,False
ORD-18945,CUST-02680,3252.6,home_goods,2026-04-01,True,2026-04-05,True,False,True
ORD-18946,CUST-02917,1198.64,digital_goods,2026-08-04,False,,False,True,True
ORD-18947,CUST-05084,3867.75,electronics,2026-03-16,False,,True,True,False
ORD-18948,CUST-03953,1166.92,home_goods,2026-06-26,True,2026-06-29,True,True,False
ORD-18949,CUST-04602,1095.93,groceries,2026-07-27,True,2026-08-03,True,True,False
ORD-18950,CUST-01197,1752.67,electronics,2026-03-30,False,,True,False,False
ORD-18951,CUST-02234,715.09,electronics,2026-04-01,True,2026-04-08,True,True,False
ORD-18952,CUST-02621,557.52,groceries,2026-03-22,True,2026-03-30,True,False,False
ORD-18953,CUST-03970,1270.33,apparel,2026-07-07,True,2026-07-13,False,True,False
ORD-18954,CUST-02573,507.37,apparel,2026-06-09,True,2026-06-15,True,True,False
ORD-18955,CUST-04954,394.98,home_goods,2026-06-03,True,2026-06-05,False,True,False
ORD-18956,CUST-04393,356.24,apparel,2026-05-21,True,2026-05-23,True,False,False
ORD-18957,CUST-01638,372.3,digital_goods,2026-06-22,True,2026-06-26,True,True,True
ORD-18958,CUST-05290,808.25,home_goods,2026-04-05,True,2026-04-12,True,True,False
ORD-18959,CUST-01541,1284.63,groceries,2026-03-20,False,,False,True,False
ORD-18960,CUST-04895,262.43,digital_goods,2026-07-18,True,2026-07-26,True,True,False
ORD-18961,CUST-04956,1322.45,groceries,2026-03-26,True,2026-04-02,True,True,True
ORD-18962,CUST-00986,951.41,electronics,2026-05-29,False,,True,True,False
ORD-18963,CUST-02421,568.53,home_goods,2026-06-23,True,2026-06-25,True,True,False
ORD-18964,CUST-00496,234.15,home_goods,2026-06-25,True,2026-06-30,True,True,False
ORD-18965,CUST-01596,1545.2,electronics,2026-05-12,True,2026-05-21,True,True,False
ORD-18966,CUST-04288,598.78,apparel,2026-04-12,True,2026-04-13,True,True,False
ORD-18967,CUST-04129,837.19,home_goods,2026-07-13,True,2026-07-18,False,True,False
ORD-18968,CUST-02313,514.48,digital_goods,2026-04-23,True,2026-04-30,True,True,False
ORD-18969,CUST-02033,153.34,home_goods,2026-07-28,True,2026-08-02,True,True,False
ORD-18970,CUST-03080,826.16,electronics,2026-06-07,True,2026-06-09,True,True,False
ORD-18971,CUST-03465,1776.72,electronics,2026-07-10,True,2026-07-18,True,True,False
ORD-18972,CUST-05739,214.76,apparel,2026-06-06,False,,True,True,False
ORD-18973,CUST-00089,952.12,home_goods,2026-06-01,True,2026-06-02,True,True,False
ORD-18974,CUST-02442,407.79,digital_goods,2026-05-12,True,2026-05-18,True,True,False
ORD-18975,CUST-02138,277.85,groceries,2026-04-10,True,2026-04-14,True,True,False
ORD-18976,CUST-01673,106.2,groceries,2026-04-08,True,2026-04-15,True,True,False
ORD-18977,CUST-01180,517.38,electronics,2026-03-31,True,2026-04-05,True,False,True
ORD-18978,CUST-02425,2313.79,digital_goods,2026-04-25,True,2026-04-30,True,True,False
ORD-18979,CUST-00207,1543.1,home_goods,2026-04-25,True,2026-04-28,False,True,False
ORD-18980,CUST-00236,2339.98,electronics,2026-05-17,False,,True,False,True
ORD-18981,CUST-05338,1395.62,digital_goods,2026-04-26,True,2026-04-29,True,False,False
ORD-18982,CUST-05275,546.92,digital_goods,2026-05-31,False,,True,True,True
ORD-18983,CUST-03452,2869.02,groceries,2026-03-11,True,2026-03-14,True,True,False
ORD-18984,CUST-00644,246.53,electronics,2026-05-22,True,2026-05-26,True,True,False
ORD-18985,CUST-03019,734.54,digital_goods,2026-07-30,True,2026-08-08,True,True,False
ORD-18986,CUST-03808,975.72,apparel,2026-04-13,True,2026-04-15,True,True,False
ORD-18987,CUST-01209,647.14,apparel,2026-07-26,True,2026-07-28,True,True,False
ORD-18988,CUST-03659,696.6,digital_goods,2026-08-06,False,,False,True,False
ORD-18989,CUST-05127,750.66,home_goods,2026-07-23,True,2026-07-26,True,True,False
ORD-18990,CUST-03129,530.47,electronics,2026-07-29,False,,True,True,False
ORD-18991,CUST-04548,185.47,home_goods,2026-04-05,True,2026-04-14,True,True,False
ORD-18992,CUST-01285,360.41,apparel,2026-03-20,True,2026-03-21,True,True,False
ORD-18993,CUST-04864,483.4,electronics,2026-06-16,True,2026-06-23,True,True,False
ORD-18994,CUST-03638,371.33,home_goods,2026-07-24,True,2026-07-29,True,True,True
ORD-18995,CUST-02573,369.82,digital_goods,2026-05-30,True,2026-06-02,True,True,True
ORD-18996,CUST-00882,1643.26,groceries,2026-05-23,True,2026-06-01,True,True,False
ORD-18997,CUST-02240,379.8,apparel,2026-07-15,True,2026-07-20,True,True,False
ORD-18998,CUST-03735,1220.91,apparel,2026-07-02,False,,True,True,False
ORD-18999,CUST-02260,431.41,home_goods,2026-06-24,True,2026-07-03,True,True,False
ORD-19000,CUST-01620,1026.92,apparel,2026-04-02,True,2026-04-09,True,True,False
ORD-19001,CUST-05785,2301.16,apparel,2026-04-19,True,2026-04-24,False,True,False
ORD-19002,CUST-04968,482.35,digital_goods,2026-07-05,True,2026-07-08,True,True,False
ORD-19003,CUST-03713,604.83,digital_goods,2026-03-10,True,2026-03-14,True,True,False
ORD-19004,CUST-02332,1188.44,groceries,2026-05-21,True,2026-05-28,True,False,True
ORD-19005,CUST-01334,325.5,groceries,2026-07-19,True,2026-07-27,True,True,False
ORD-19006,CUST-04804,353.08,electronics,2026-07-22,True,2026-07-26,True,False,False
ORD-19007,CUST-01052,470.6,home_goods,2026-05-19,True,2026-05-26,True,True,False
ORD-19008,CUST-02644,909.59,electronics,2026-04-25,True,2026-04-26,True,True,False
ORD-19009,CUST-00138,622.55,home_goods,2026-03-23,False,,True,True,False
ORD-19010,CUST-01015,1848.07,electronics,2026-05-07,True,2026-05-15,True,True,False
ORD-19011,CUST-00429,718.67,electronics,2026-06-15,True,2026-06-16,True,True,True
ORD-19012,CUST-02674,1755.35,apparel,2026-06-12,True,2026-06-13,True,True,False
ORD-19013,CUST-04526,197.42,groceries,2026-06-15,True,2026-06-24,True,True,False
ORD-19014,CUST-03908,491.49,digital_goods,2026-05-18,True,2026-05-23,True,True,False
ORD-19015,CUST-03021,271.75,electronics,2026-03-12,True,2026-03-19,True,True,False
ORD-19016,CUST-01161,967.33,home_goods,2026-04-30,False,,True,True,False
ORD-19017,CUST-02582,893.06,groceries,2026-05-08,True,2026-05-09,False,False,False
ORD-19018,CUST-05902,483.78,digital_goods,2026-04-29,True,2026-05-07,True,True,True
ORD-19019,CUST-03072,559.89,apparel,2026-05-27,True,2026-06-01,True,True,False
ORD-19020,CUST-04506,716.17,digital_goods,2026-05-22,True,2026-05-30,True,True,False
ORD-19021,CUST-00208,1971.95,digital_goods,2026-07-25,False,,False,True,False
ORD-19022,CUST-05151,1331.73,digital_goods,2026-05-21,True,2026-05-23,True,True,False
ORD-19023,CUST-03557,973.78,electronics,2026-07-21,False,,True,True,True
ORD-19024,CUST-05294,764.88,home_goods,2026-07-26,True,2026-08-03,True,True,False
ORD-19025,CUST-02653,611.53,digital_goods,2026-07-28,True,2026-07-30,True,True,False
ORD-19026,CUST-03240,245.6,home_goods,2026-03-20,True,2026-03-22,True,True,False
ORD-19027,CUST-01458,567.05,groceries,2026-03-14,False,,True,False,False
ORD-19028,CUST-02675,346.9,digital_goods,2026-07-09,True,2026-07-15,True,False,False
ORD-19029,CUST-05022,596.72,digital_goods,2026-07-02,True,2026-07-04,True,True,False
ORD-19030,CUST-00282,133.86,home_goods,2026-04-08,True,2026-04-17,False,True,False
ORD-19031,CUST-05272,195.02,apparel,2026-07-06,True,2026-07-14,True,False,True
ORD-19032,CUST-02317,417.39,home_goods,2026-04-15,True,2026-04-17,True,True,False
ORD-19033,CUST-02654,517.52,electronics,2026-06-19,True,2026-06-27,True,True,False
ORD-19034,CUST-04633,1461.29,digital_goods,2026-07-24,True,2026-08-01,False,True,False
ORD-19035,CUST-04657,6038.03,electronics,2026-06-22,True,2026-06-26,True,True,False
ORD-19036,CUST-00322,1057.77,apparel,2026-07-23,True,2026-07-27,True,True,False
ORD-19037,CUST-04191,458.48,groceries,2026-05-21,True,2026-05-27,True,True,False
ORD-19038,CUST-00457,996.45,electronics,2026-03-07,True,2026-03-12,True,True,False
ORD-19039,CUST-05920,680.52,apparel,2026-04-09,True,2026-04-11,True,True,False
ORD-19040,CUST-05875,164.0,apparel,2026-04-16,True,2026-04-22,True,True,False
ORD-19041,CUST-05846,149.94,digital_goods,2026-06-06,True,2026-06-08,True,True,False
ORD-19042,CUST-01080,890.29,groceries,2026-04-02,True,2026-04-06,True,True,False
ORD-19043,CUST-04068,1608.53,apparel,2026-04-14,True,2026-04-17,True,True,False
ORD-19044,CUST-00523,151.41,electronics,2026-04-24,False,,True,True,False
ORD-19045,CUST-00556,338.46,apparel,2026-07-22,True,2026-07-27,True,True,True
ORD-19046,CUST-01146,227.63,digital_goods,2026-04-16,True,2026-04-23,True,True,False
ORD-19047,CUST-01241,2090.05,electronics,2026-07-11,True,2026-07-15,True,True,False
ORD-19048,CUST-00837,115.95,groceries,2026-03-23,True,2026-03-28,True,True,False
ORD-19049,CUST-04282,1038.39,groceries,2026-07-22,True,2026-07-29,False,True,False
ORD-19050,CUST-01338,577.05,electronics,2026-03-11,True,2026-03-17,True,True,False
ORD-19051,CUST-05847,369.61,electronics,2026-05-09,True,2026-05-17,True,False,False
ORD-19052,CUST-01925,180.13,apparel,2026-03-16,True,2026-03-25,True,True,False
ORD-19053,CUST-00752,764.85,digital_goods,2026-04-03,True,2026-04-10,True,True,True
ORD-19054,CUST-02951,354.64,apparel,2026-05-31,True,2026-06-05,True,True,False
ORD-19055,CUST-02925,469.14,apparel,2026-05-08,True,2026-05-14,True,True,False
ORD-19056,CUST-02770,944.28,electronics,2026-07-24,True,2026-07-28,True,True,True
ORD-19057,CUST-00664,397.54,digital_goods,2026-04-07,True,2026-04-11,True,True,True
ORD-19058,CUST-03380,412.12,digital_goods,2026-03-27,False,,True,True,True
ORD-19059,CUST-02814,1163.71,apparel,2026-03-24,True,2026-03-31,True,True,False
ORD-19060,CUST-00569,330.37,electronics,2026-04-29,True,2026-04-30,False,True,False
ORD-19061,CUST-04034,699.71,digital_goods,2026-07-25,True,2026-07-29,True,True,False
ORD-19062,CUST-03281,651.81,apparel,2026-06-25,False,,True,True,False
ORD-19063,CUST-04465,926.25,electronics,2026-04-17,True,2026-04-23,True,True,False
ORD-19064,CUST-00509,463.88,apparel,2026-07-17,False,,True,True,False
ORD-19065,CUST-04298,354.78,groceries,2026-05-05,True,2026-05-13,True,True,False
ORD-19066,CUST-03410,818.32,apparel,2026-05-19,False,,True,True,False
ORD-19067,CUST-05257,405.61,groceries,2026-03-29,True,2026-04-03,True,True,False
ORD-19068,CUST-03243,460.2,groceries,2026-03-18,False,,True,True,False
ORD-19069,CUST-05690,942.25,electronics,2026-06-04,True,2026-06-09,True,True,False
ORD-19070,CUST-01269,100.0,apparel,2026-06-27,True,2026-07-06,True,True,False
ORD-19071,CUST-04490,1333.56,home_goods,2026-03-25,True,2026-03-28,True,True,False
ORD-19072,CUST-00732,838.09,groceries,2026-05-14,True,2026-05-19,True,True,False
ORD-19073,CUST-01697,659.43,electronics,2026-05-15,True,2026-05-22,True,True,False
ORD-19074,CUST-03674,733.11,apparel,2026-06-13,True,2026-06-21,True,True,False
ORD-19075,CUST-01303,314.43,home_goods,2026-07-25,True,2026-07-28,True,False,False
ORD-19076,CUST-00944,169.15,home_goods,2026-04-01,True,2026-04-10,False,True,False
ORD-19077,CUST-02136,911.33,electronics,2026-03-13,True,2026-03-19,True,True,False
ORD-19078,CUST-01862,848.57,digital_goods,2026-06-22,True,2026-06-26,True,True,False
ORD-19079,CUST-01960,437.78,home_goods,2026-03-08,False,,True,True,False
ORD-19080,CUST-00462,154.09,apparel,2026-05-09,True,2026-05-11,True,True,False
ORD-19081,CUST-05281,282.28,groceries,2026-04-23,True,2026-04-24,True,True,False
ORD-19082,CUST-05599,157.72,electronics,2026-04-26,True,2026-05-04,True,True,False
ORD-19083,CUST-04568,735.41,electronics,2026-06-09,True,2026-06-13,True,True,False
ORD-19084,CUST-00198,412.19,apparel,2026-07-20,True,2026-07-26,True,True,False
ORD-19085,CUST-00429,784.39,electronics,2026-07-26,True,2026-08-02,False,True,False
ORD-19086,CUST-05266,1273.41,digital_goods,2026-07-04,True,2026-07-11,True,False,False
ORD-19087,CUST-05712,143.02,electronics,2026-05-18,False,,True,True,False
ORD-19088,CUST-01847,1106.01,digital_goods,2026-04-28,False,,True,True,False
ORD-19089,CUST-03921,519.12,apparel,2026-07-04,True,2026-07-09,True,True,True
ORD-19090,CUST-00347,806.77,groceries,2026-04-25,True,2026-05-01,True,True,False
ORD-19091,CUST-00345,1025.41,home_goods,2026-07-19,True,2026-07-23,True,False,False
ORD-19092,CUST-01794,324.11,home_goods,2026-05-27,True,2026-06-02,False,True,False
ORD-19093,CUST-01905,4263.22,electronics,2026-07-17,True,2026-07-22,True,False,False
ORD-19094,CUST-01250,423.94,groceries,2026-03-18,True,2026-03-21,True,True,False
ORD-19095,CUST-01127,230.0,groceries,2026-07-08,False,,True,True,False
ORD-19096,CUST-04100,297.39,electronics,2026-06-11,True,2026-06-16,True,True,False
ORD-19097,CUST-02617,913.18,electronics,2026-05-14,True,2026-05-22,False,True,False
ORD-19098,CUST-02645,578.49,apparel,2026-05-03,True,2026-05-07,True,True,False
ORD-19099,CUST-03174,1854.38,electronics,2026-04-11,True,2026-04-17,True,True,True
ORD-19100,CUST-05196,215.83,digital_goods,2026-05-31,False,,True,True,False
ORD-19101,CUST-05490,781.44,digital_goods,2026-05-21,True,2026-05-24,False,True,False
ORD-19102,CUST-03242,1123.9,home_goods,2026-03-19,True,2026-03-25,True,True,False
ORD-19103,CUST-00157,1379.15,apparel,2026-07-22,True,2026-07-23,False,True,False
ORD-19104,CUST-04179,3044.06,home_goods,2026-05-22,True,2026-05-31,True,True,False
ORD-19105,CUST-02372,1055.72,home_goods,2026-03-21,True,2026-03-22,True,True,True
ORD-19106,CUST-04032,337.72,home_goods,2026-04-14,True,2026-04-16,True,True,False
ORD-19107,CUST-00192,315.68,groceries,2026-07-16,True,2026-07-23,True,False,False
ORD-19108,CUST-05485,298.36,apparel,2026-04-23,True,2026-04-28,True,True,False
ORD-19109,CUST-05855,334.24,apparel,2026-07-29,True,2026-08-06,True,True,False
ORD-19110,CUST-05710,463.81,apparel,2026-03-07,True,2026-03-08,True,True,False
ORD-19111,CUST-03399,1312.28,apparel,2026-06-17,False,,True,True,False
ORD-19112,CUST-04505,2690.39,electronics,2026-05-11,True,2026-05-18,True,True,True
ORD-19113,CUST-00556,522.53,groceries,2026-04-01,True,2026-04-03,True,True,False
ORD-19114,CUST-00328,1030.39,apparel,2026-04-06,True,2026-04-15,True,True,False
ORD-19115,CUST-01639,324.07,groceries,2026-07-28,True,2026-08-06,False,True,False
ORD-19116,CUST-04830,316.17,electronics,2026-05-21,True,2026-05-30,True,True,False
ORD-19117,CUST-00294,489.25,groceries,2026-04-17,False,,True,True,False
ORD-19118,CUST-01710,410.03,home_goods,2026-04-17,True,2026-04-24,True,True,False
ORD-19119,CUST-01880,381.94,apparel,2026-07-06,True,2026-07-09,True,True,False
ORD-19120,CUST-04773,873.29,apparel,2026-07-11,True,2026-07-18,True,True,False
ORD-19121,CUST-04026,504.12,apparel,2026-05-01,True,2026-05-02,True,True,True
ORD-19122,CUST-00058,1157.7,groceries,2026-03-24,True,2026-04-01,True,True,False
ORD-19123,CUST-02862,207.18,apparel,2026-06-04,True,2026-06-11,True,True,False
ORD-19124,CUST-05749,1954.16,apparel,2026-05-04,True,2026-05-07,True,True,True
ORD-19125,CUST-00660,274.38,groceries,2026-05-22,False,,True,True,True
ORD-19126,CUST-04764,2715.86,electronics,2026-06-03,True,2026-06-12,True,True,False
ORD-19127,CUST-03015,1128.37,digital_goods,2026-03-26,True,2026-04-04,False,True,False
ORD-19128,CUST-04170,3659.48,apparel,2026-07-19,True,2026-07-25,True,True,False
ORD-19129,CUST-01344,428.58,apparel,2026-03-11,False,,False,True,False
ORD-19130,CUST-03253,2170.06,apparel,2026-03-24,True,2026-03-29,True,True,False
ORD-19131,CUST-01743,539.14,home_goods,2026-07-13,True,2026-07-16,True,True,False
ORD-19132,CUST-01247,741.08,groceries,2026-05-14,False,,True,True,False
ORD-19133,CUST-04392,402.46,home_goods,2026-04-30,False,,True,True,True
ORD-19134,CUST-00060,652.96,groceries,2026-07-31,True,2026-08-01,True,True,False
ORD-19135,CUST-05141,495.81,apparel,2026-06-11,True,2026-06-18,True,True,False
ORD-19136,CUST-05101,425.85,apparel,2026-06-27,False,,True,True,False
ORD-19137,CUST-02305,2548.62,electronics,2026-06-20,False,,True,False,False
ORD-19138,CUST-02176,158.49,groceries,2026-04-01,True,2026-04-09,True,True,False
ORD-19139,CUST-04556,738.12,electronics,2026-04-13,False,,True,True,False
ORD-19140,CUST-03066,163.02,home_goods,2026-05-17,True,2026-05-19,True,True,False
ORD-19141,CUST-04185,3826.43,digital_goods,2026-07-06,True,2026-07-08,True,True,False
ORD-19142,CUST-03181,130.82,home_goods,2026-04-24,False,,True,True,False
ORD-19143,CUST-01309,364.22,digital_goods,2026-07-15,True,2026-07-24,True,True,False
ORD-19144,CUST-01651,356.06,electronics,2026-06-03,True,2026-06-09,False,True,False
ORD-19145,CUST-04977,317.4,electronics,2026-05-18,True,2026-05-23,False,True,False
ORD-19146,CUST-02099,1295.28,apparel,2026-07-15,True,2026-07-16,True,True,False
ORD-19147,CUST-02740,497.49,groceries,2026-07-29,True,2026-07-30,True,True,False
ORD-19148,CUST-01603,104.17,home_goods,2026-04-19,True,2026-04-27,True,True,False
ORD-19149,CUST-02679,696.93,groceries,2026-07-13,False,,True,True,False
ORD-19150,CUST-02132,448.82,apparel,2026-07-13,True,2026-07-17,True,True,False
ORD-19151,CUST-03216,918.48,home_goods,2026-06-24,True,2026-06-28,True,True,False
ORD-19152,CUST-00976,2096.36,home_goods,2026-07-15,True,2026-07-22,True,True,False
ORD-19153,CUST-05328,377.68,groceries,2026-03-19,True,2026-03-23,True,True,False
ORD-19154,CUST-02337,609.7,digital_goods,2026-05-20,True,2026-05-28,True,False,False
ORD-19155,CUST-03699,260.19,home_goods,2026-05-16,True,2026-05-23,True,True,False
ORD-19156,CUST-00236,1345.06,electronics,2026-05-21,True,2026-05-22,True,True,False
ORD-19157,CUST-03649,907.23,groceries,2026-07-22,True,2026-07-28,True,True,False
ORD-19158,CUST-04942,1008.76,apparel,2026-06-06,True,2026-06-08,True,True,False
ORD-19159,CUST-05336,1749.73,electronics,2026-03-22,True,2026-03-28,False,True,False
ORD-19160,CUST-05503,381.98,digital_goods,2026-03-15,True,2026-03-22,True,False,False
ORD-19161,CUST-04192,1127.87,home_goods,2026-05-23,True,2026-05-28,True,True,False
ORD-19162,CUST-03323,341.33,electronics,2026-08-02,True,2026-08-03,True,True,False
ORD-19163,CUST-01676,430.38,home_goods,2026-07-24,False,,True,True,True
