dispute_id,order_id,reason_code,dispute_date,days_to_dispute,status
DSP-12616,ORD-02850,unauthorized_transaction,2026-07-26,7,pending
DSP-12617,ORD-01723,unauthorized_transaction,2026-07-26,19,pending
DSP-12618,ORD-18072,duplicate_charge,2026-07-26,9,pending
DSP-12619,ORD-18902,item_not_received,2026-07-26,23,pending
DSP-12620,ORD-10978,not_as_described,2026-07-26,12,pending
DSP-12621,ORD-15894,not_as_described,2026-07-26,15,pending
DSP-12622,ORD-00443,not_as_described,2026-07-26,12,pending
DSP-12623,ORD-02634,not_as_described,2026-07-26,22,pending
DSP-12624,ORD-19739,unauthorized_transaction,2026-07-26,15,pending
DSP-12625,ORD-14030,unauthorized_transaction,2026-07-26,13,pending
DSP-12626,ORD-00004,not_as_described,2026-07-26,15,pending
DSP-12627,ORD-04881,not_as_described,2026-07-26,22,pending
DSP-12628,ORD-13204,duplicate_charge,2026-07-26,2,pending
DSP-12629,ORD-00256,unauthorized_transaction,2026-07-26,4,pending
DSP-12630,ORD-00870,item_not_received,2026-07-26,6,pending
DSP-12631,ORD-02004,item_not_received,2026-07-26,16,pending
DSP-12632,ORD-06698,not_as_described,2026-07-26,10,pending
DSP-12633,ORD-00279,not_as_described,2026-07-26,2,pending
DSP-12634,ORD-18037,unauthorized_transaction,2026-07-26,16,pending
DSP-12635,ORD-09074,duplicate_charge,2026-07-26,9,pending
DSP-12636,ORD-02718,not_as_described,2026-07-26,23,pending
DSP-12637,ORD-15741,item_not_received,2026-07-26,6,pending
DSP-12638,ORD-13144,duplicate_charge,2026-07-26,15,pending
DSP-12639,ORD-10403,unauthorized_transaction,2026-07-26,24,pending
DSP-12640,ORD-17439,not_as_described,2026-07-26,18,pending
DSP-12641,ORD-02768,item_not_received,2026-07-26,12,pending
DSP-12642,ORD-10565,duplicate_charge,2026-07-26,21,pending
DSP-12643,ORD-08535,not_as_described,2026-07-26,16,pending
DSP-12644,ORD-07380,not_as_described,2026-07-26,12,pending
DSP-12645,ORD-13772,unauthorized_transaction,2026-07-26,11,pending
DSP-12646,ORD-10309,not_as_described,2026-07-26,14,pending
DSP-12647,ORD-16821,not_as_described,2026-07-26,3,pending
DSP-12648,ORD-16667,not_as_described,2026-07-26,8,pending
DSP-12649,ORD-07057,not_as_described,2026-07-26,7,pending
DSP-12650,ORD-19131,not_as_described,2026-07-26,13,pending
DSP-12651,ORD-09297,unauthorized_transaction,2026-07-26,9,pending
DSP-12652,ORD-10082,item_not_received,2026-07-26,14,pending
DSP-12653,ORD-13350,unauthorized_transaction,2026-07-26,9,pending
DSP-12654,ORD-03172,duplicate_charge,2026-07-26,3,pending
DSP-12655,ORD-19351,unauthorized_transaction,2026-07-26,4,pending
DSP-12656,ORD-10951,item_not_received,2026-07-26,15,pending
DSP-12657,ORD-03920,item_not_received,2026-07-26,3,pending
DSP-12658,ORD-07784,item_not_received,2026-07-26,1,pending
DSP-12659,ORD-15017,item_not_received,2026-07-26,4,pending
DSP-12660,ORD-08539,duplicate_charge,2026-07-26,3,pending
DSP-12661,ORD-13601,item_not_received,2026-07-26,10,pending
DSP-12662,ORD-14281,item_not_received,2026-07-26,19,pending
DSP-12663,ORD-11429,not_as_described,2026-07-26,13,pending
DSP-12664,ORD-07377,unauthorized_transaction,2026-07-26,4,pending
DSP-12665,ORD-05379,unauthorized_transaction,2026-07-26,15,pending
DSP-12666,ORD-16684,not_as_described,2026-07-26,9,pending
DSP-12667,ORD-17432,duplicate_charge,2026-07-26,10,pending
DSP-12668,ORD-05875,unauthorized_transaction,2026-07-26,14,pending
DSP-12669,ORD-08630,not_as_described,2026-07-26,7,pending
DSP-12670,ORD-12053,not_as_described,2026-07-26,14,pending
DSP-12671,ORD-13326,not_as_described,2026-07-26,5,pending
DSP-12672,ORD-16250,item_not_received,2026-07-26,22,pending
DSP-12673,ORD-15344,item_not_received,2026-07-26,1,pending
DSP-12674,ORD-01686,item_not_received,2026-07-26,4,pending
DSP-12675,ORD-10831,not_as_described,2026-07-26,23,pending
DSP-12676,ORD-06717,not_as_described,2026-07-26,10,pending
DSP-12677,ORD-13802,not_as_described,2026-07-26,1,pending
DSP-12678,ORD-04252,unauthorized_transaction,2026-07-26,21,pending
DSP-12679,ORD-05287,item_not_received,2026-07-26,13,pending
DSP-12680,ORD-19722,not_as_described,2026-07-26,21,pending
DSP-12681,ORD-10626,duplicate_charge,2026-07-26,13,pending
DSP-12682,ORD-16879,item_not_received,2026-07-26,16,pending
DSP-12683,ORD-00418,unauthorized_transaction,2026-07-26,24,pending
DSP-12684,ORD-00524,not_as_described,2026-07-26,8,pending
DSP-12685,ORD-09551,not_as_described,2026-07-26,6,pending
DSP-12686,ORD-10086,unauthorized_transaction,2026-07-26,21,pending
DSP-12687,ORD-16150,item_not_received,2026-07-26,24,pending
DSP-12688,ORD-04991,unauthorized_transaction,2026-07-26,18,pending
DSP-12689,ORD-06700,duplicate_charge,2026-07-26,4,pending
DSP-12690,ORD-16160,unauthorized_transaction,2026-07-26,4,pending
DSP-12691,ORD-07995,not_as_described,2026-07-26,12,pending
DSP-12692,ORD-09887,not_as_described,2026-07-26,23,pending
DSP-12693,ORD-13843,item_not_received,2026-07-26,12,pending
DSP-12694,ORD-17708,not_as_described,2026-07-26,13,pending
DSP-12695,ORD-14487,not_as_described,2026-07-26,11,pending
DSP-12696,ORD-15195,not_as_described,2026-07-26,2,pending
DSP-12697,ORD-10327,item_not_received,2026-07-26,16,pending
DSP-12698,ORD-11704,item_not_received,2026-07-26,15,pending
DSP-12699,ORD-16643,item_not_received,2026-07-26,24,pending
DSP-12700,ORD-14095,not_as_described,2026-07-27,2,pending
DSP-12701,ORD-11077,item_not_received,2026-07-27,20,pending
DSP-12702,ORD-06117,item_not_received,2026-07-27,1,pending
DSP-12703,ORD-09781,unauthorized_transaction,2026-07-27,4,pending
DSP-12704,ORD-03935,unauthorized_transaction,2026-07-27,9,pending
DSP-12705,ORD-11324,item_not_received,2026-07-27,22,pending
DSP-12706,ORD-13203,not_as_described,2026-07-27,23,pending
DSP-12707,ORD-07872,not_as_described,2026-07-27,11,pending
DSP-12708,ORD-18744,not_as_described,2026-07-27,23,pending
DSP-12709,ORD-11754,unauthorized_transaction,2026-07-27,8,pending
DSP-12710,ORD-15850,duplicate_charge,2026-07-27,19,pending
DSP-12711,ORD-07106,not_as_described,2026-07-27,13,pending
DSP-12712,ORD-17575,unauthorized_transaction,2026-07-27,7,pending
DSP-12713,ORD-02999,not_as_described,2026-07-27,10,pending
DSP-12714,ORD-01863,other_unclassified,2026-07-27,8,pending
DSP-12715,ORD-19623,item_not_received,2026-07-27,7,pending
DSP-12716,ORD-16086,item_not_received,2026-07-27,19,pending
DSP-12717,ORD-15985,duplicate_charge,2026-07-27,13,pending
DSP-12718,ORD-05132,not_as_described,2026-07-27,16,pending
DSP-12719,ORD-10164,not_as_described,2026-07-27,10,pending
DSP-12720,ORD-14216,unauthorized_transaction,2026-07-27,12,pending
DSP-12721,ORD-09780,item_not_received,2026-07-27,16,pending
DSP-12722,ORD-11512,not_as_described,2026-07-27,17,pending
DSP-12723,ORD-16558,duplicate_charge,2026-07-27,4,pending
DSP-12724,ORD-14271,item_not_received,2026-07-27,15,pending
DSP-12725,ORD-17902,unauthorized_transaction,2026-07-27,23,pending
DSP-12726,ORD-05477,duplicate_charge,2026-07-27,13,pending
DSP-12727,ORD-16216,item_not_received,2026-07-27,3,pending
DSP-12728,ORD-00655,unauthorized_transaction,2026-07-27,18,pending
DSP-12729,ORD-08774,not_as_described,2026-07-27,7,pending
DSP-12730,ORD-14072,unauthorized_transaction,2026-07-27,16,pending
DSP-12731,ORD-10992,item_not_received,2026-07-27,8,pending
DSP-12732,ORD-16360,duplicate_charge,2026-07-27,9,pending
DSP-12733,ORD-05770,unauthorized_transaction,2026-07-27,15,pending
DSP-12734,ORD-12340,unauthorized_transaction,2026-07-27,3,pending
DSP-12735,ORD-19522,unauthorized_transaction,2026-07-27,11,pending
DSP-12736,ORD-18635,item_not_received,2026-07-27,7,pending
DSP-12737,ORD-04849,item_not_received,2026-07-27,10,pending
DSP-12738,ORD-02878,duplicate_charge,2026-07-27,22,pending
DSP-12739,ORD-05127,not_as_described,2026-07-27,22,pending
DSP-12740,ORD-15307,not_as_described,2026-07-27,20,pending
DSP-12741,ORD-13540,not_as_described,2026-07-27,11,pending
DSP-12742,ORD-12765,item_not_received,2026-07-27,20,pending
DSP-12743,ORD-02670,not_as_described,2026-07-27,5,pending
DSP-12744,ORD-04114,duplicate_charge,2026-07-27,24,pending
DSP-12745,ORD-12227,not_as_described,2026-07-27,24,pending
DSP-12746,ORD-00523,item_not_received,2026-07-27,24,pending
DSP-12747,ORD-16844,not_as_described,2026-07-27,15,pending
DSP-12748,ORD-04789,duplicate_charge,2026-07-27,4,pending
DSP-12749,ORD-07686,not_as_described,2026-07-27,14,pending
DSP-12750,ORD-16752,unauthorized_transaction,2026-07-27,6,pending
DSP-12751,ORD-12992,item_not_received,2026-07-27,17,pending
DSP-12752,ORD-19704,item_not_received,2026-07-27,14,pending
DSP-12753,ORD-07420,not_as_described,2026-07-27,5,pending
DSP-12754,ORD-09705,item_not_received,2026-07-27,10,pending
DSP-12755,ORD-15542,unauthorized_transaction,2026-07-27,15,pending
DSP-12756,ORD-08690,item_not_received,2026-07-27,20,pending
DSP-12757,ORD-07832,duplicate_charge,2026-07-27,22,pending
DSP-12758,ORD-10938,duplicate_charge,2026-07-27,5,pending
DSP-12759,ORD-03770,item_not_received,2026-07-27,1,pending
DSP-12760,ORD-04103,duplicate_charge,2026-07-27,4,pending
DSP-12761,ORD-05524,not_as_described,2026-07-27,19,pending
DSP-12762,ORD-14236,item_not_received,2026-07-27,17,pending
DSP-12763,ORD-16085,unauthorized_transaction,2026-07-27,1,pending
DSP-12764,ORD-10071,unauthorized_transaction,2026-07-27,8,pending
DSP-12765,ORD-07834,not_as_described,2026-07-27,8,pending
DSP-12766,ORD-11634,item_not_received,2026-07-27,17,pending
DSP-12767,ORD-12029,not_as_described,2026-07-27,17,pending
DSP-12768,ORD-11875,unauthorized_transaction,2026-07-27,3,pending
DSP-12769,ORD-03264,duplicate_charge,2026-07-27,4,pending
DSP-12770,ORD-19575,item_not_received,2026-07-27,14,pending
DSP-12771,ORD-19730,not_as_described,2026-07-27,6,pending
DSP-12772,ORD-03557,not_as_described,2026-07-27,20,pending
DSP-12773,ORD-03966,not_as_described,2026-07-27,21,pending
DSP-12774,ORD-07663,not_as_described,2026-07-27,3,pending
DSP-12775,ORD-00360,duplicate_charge,2026-07-27,23,pending
DSP-12776,ORD-04884,item_not_received,2026-07-27,1,pending
DSP-12777,ORD-16214,item_not_received,2026-07-27,13,pending
DSP-12778,ORD-01181,not_as_described,2026-07-27,3,pending
DSP-12779,ORD-10600,item_not_received,2026-07-27,10,pending
DSP-12780,ORD-05817,item_not_received,2026-07-27,4,pending
DSP-12781,ORD-05184,duplicate_charge,2026-07-27,5,pending
DSP-12782,ORD-04927,item_not_received,2026-07-27,15,pending
DSP-12783,ORD-12961,item_not_received,2026-07-27,2,pending
DSP-12784,ORD-12445,item_not_received,2026-07-27,21,pending
DSP-12785,ORD-04695,item_not_received,2026-07-27,1,pending
DSP-12786,ORD-07764,duplicate_charge,2026-07-27,11,pending
DSP-12787,ORD-11010,item_not_received,2026-07-27,16,pending
DSP-12788,ORD-19978,item_not_received,2026-07-27,12,pending
DSP-12789,ORD-00081,not_as_described,2026-07-27,3,pending
DSP-12790,ORD-13607,unauthorized_transaction,2026-07-27,24,pending
DSP-12791,ORD-19376,duplicate_charge,2026-07-27,7,pending
DSP-12792,ORD-13676,duplicate_charge,2026-07-27,14,pending
DSP-12793,ORD-19045,not_as_described,2026-07-27,5,pending
DSP-12794,ORD-16694,not_as_described,2026-07-27,21,pending
DSP-12795,ORD-01257,item_not_received,2026-07-27,20,pending
DSP-12796,ORD-03785,item_not_received,2026-07-27,13,pending
DSP-12797,ORD-19326,not_as_described,2026-07-27,16,pending
DSP-12798,ORD-18250,not_as_described,2026-07-27,14,pending
DSP-12799,ORD-13285,item_not_received,2026-07-27,5,pending
DSP-12800,ORD-14051,not_as_described,2026-07-28,6,pending
DSP-12801,ORD-12598,duplicate_charge,2026-07-28,13,pending
DSP-12802,ORD-11462,item_not_received,2026-07-28,13,pending
DSP-12803,ORD-19297,item_not_received,2026-07-28,2,pending
DSP-12804,ORD-09948,unauthorized_transaction,2026-07-28,15,pending
DSP-12805,ORD-00080,item_not_received,2026-07-28,3,pending
DSP-12806,ORD-13114,item_not_received,2026-07-28,9,pending
DSP-12807,ORD-04107,item_not_received,2026-07-28,11,pending
DSP-12808,ORD-14781,item_not_received,2026-07-28,11,pending
DSP-12809,ORD-00191,unauthorized_transaction,2026-07-28,14,pending
DSP-12810,ORD-10203,not_as_described,2026-07-28,4,pending
DSP-12811,ORD-04082,duplicate_charge,2026-07-28,5,pending
DSP-12812,ORD-00516,duplicate_charge,2026-07-28,22,pending
DSP-12813,ORD-14456,duplicate_charge,2026-07-28,5,pending
DSP-12814,ORD-13082,unauthorized_transaction,2026-07-28,17,pending
DSP-12815,ORD-06242,item_not_received,2026-07-28,12,pending
DSP-12816,ORD-12612,not_as_described,2026-07-28,1,pending
DSP-12817,ORD-08019,duplicate_charge,2026-07-28,19,pending
DSP-12818,ORD-16610,duplicate_charge,2026-07-28,24,pending
DSP-12819,ORD-16417,item_not_received,2026-07-28,3,pending
DSP-12820,ORD-09192,item_not_received,2026-07-28,17,pending
DSP-12821,ORD-12914,item_not_received,2026-07-28,19,pending
DSP-12822,ORD-13763,duplicate_charge,2026-07-28,24,pending
DSP-12823,ORD-19028,duplicate_charge,2026-07-28,19,pending
DSP-12824,ORD-01496,item_not_received,2026-07-28,21,pending
DSP-12825,ORD-18106,not_as_described,2026-07-28,20,pending
DSP-12826,ORD-16757,duplicate_charge,2026-07-28,10,pending
DSP-12827,ORD-02457,unauthorized_transaction,2026-07-28,19,pending
DSP-12828,ORD-15608,item_not_received,2026-07-28,16,pending
DSP-12829,ORD-00044,duplicate_charge,2026-07-28,12,pending
DSP-12830,ORD-16555,duplicate_charge,2026-07-28,22,pending
DSP-12831,ORD-08805,unauthorized_transaction,2026-07-28,1,pending
DSP-12832,ORD-13792,unauthorized_transaction,2026-07-28,16,pending
DSP-12833,ORD-09081,not_as_described,2026-07-28,17,pending
DSP-12834,ORD-18771,not_as_described,2026-07-28,21,pending
DSP-12835,ORD-10647,not_as_described,2026-07-28,9,pending
DSP-12836,ORD-17965,duplicate_charge,2026-07-28,4,pending
DSP-12837,ORD-06573,item_not_received,2026-07-28,22,pending
DSP-12838,ORD-06800,not_as_described,2026-07-28,12,pending
DSP-12839,ORD-10987,unauthorized_transaction,2026-07-28,10,pending
DSP-12840,ORD-04062,duplicate_charge,2026-07-28,23,pending
DSP-12841,ORD-15347,item_not_received,2026-07-28,16,pending
DSP-12842,ORD-10574,duplicate_charge,2026-07-28,12,pending
DSP-12843,ORD-14810,item_not_received,2026-07-28,4,pending
DSP-12844,ORD-06476,unauthorized_transaction,2026-07-28,11,pending
DSP-12845,ORD-14378,not_as_described,2026-07-28,15,pending
DSP-12846,ORD-16691,unauthorized_transaction,2026-07-28,22,pending
DSP-12847,ORD-09268,item_not_received,2026-07-28,13,pending
DSP-12848,ORD-06948,duplicate_charge,2026-07-28,17,pending
DSP-12849,ORD-15662,not_as_described,2026-07-28,20,pending
DSP-12850,ORD-16869,not_as_described,2026-07-28,23,pending
DSP-12851,ORD-08750,item_not_received,2026-07-28,16,pending
DSP-12852,ORD-19150,item_not_received,2026-07-28,15,pending
DSP-12853,ORD-02097,not_as_described,2026-07-28,23,pending
DSP-12854,ORD-16173,duplicate_charge,2026-07-28,3,pending
DSP-12855,ORD-02579,unauthorized_transaction,2026-07-28,6,pending
DSP-12856,ORD-02300,item_not_received,2026-07-28,5,pending
DSP-12857,ORD-11439,item_not_received,2026-07-28,23,pending
DSP-12858,ORD-19638,not_as_described,2026-07-28,13,pending
DSP-12859,ORD-09372,item_not_received,2026-07-28,1,pending
DSP-12860,ORD-05726,duplicate_charge,2026-07-28,23,pending
DSP-12861,ORD-00401,unauthorized_transaction,2026-07-28,16,pending
DSP-12862,ORD-17884,duplicate_charge,2026-07-28,14,pending
DSP-12863,ORD-16953,not_as_described,2026-07-28,23,pending
DSP-12864,ORD-11028,item_not_received,2026-07-28,19,pending
DSP-12865,ORD-09434,item_not_received,2026-07-28,9,pending
DSP-12866,ORD-13571,unauthorized_transaction,2026-07-28,11,pending
DSP-12867,ORD-18649,not_as_described,2026-07-28,8,pending
DSP-12868,ORD-03481,unauthorized_transaction,2026-07-28,3,pending
DSP-12869,ORD-14905,not_as_described,2026-07-28,5,pending
DSP-12870,ORD-02703,unauthorized_transaction,2026-07-28,23,pending
DSP-12871,ORD-00104,not_as_described,2026-07-28,3,pending
DSP-12872,ORD-19005,item_not_received,2026-07-28,9,pending
DSP-12873,ORD-09726,not_as_described,2026-07-28,21,pending
DSP-12874,ORD-05534,unauthorized_transaction,2026-07-28,17,pending
DSP-12875,ORD-04842,not_as_described,2026-07-28,18,pending
DSP-12876,ORD-15112,item_not_received,2026-07-28,4,pending
DSP-12877,ORD-10457,not_as_described,2026-07-28,15,pending
DSP-12878,ORD-17480,item_not_received,2026-07-28,3,pending
DSP-12879,ORD-17775,duplicate_charge,2026-07-28,23,pending
DSP-12880,ORD-15570,unauthorized_transaction,2026-07-28,6,pending
DSP-12881,ORD-00934,duplicate_charge,2026-07-28,6,pending
DSP-12882,ORD-09369,unauthorized_transaction,2026-07-28,17,pending
DSP-12883,ORD-18045,duplicate_charge,2026-07-28,19,pending
DSP-12884,ORD-06140,item_not_received,2026-07-28,2,pending
DSP-12885,ORD-03685,not_as_described,2026-07-28,1,pending
DSP-12886,ORD-09284,not_as_described,2026-07-28,9,pending
DSP-12887,ORD-15784,item_not_received,2026-07-28,16,pending
DSP-12888,ORD-15008,item_not_received,2026-07-28,4,pending
DSP-12889,ORD-08438,item_not_received,2026-07-28,9,pending
DSP-12890,ORD-01536,unauthorized_transaction,2026-07-28,11,pending
DSP-12891,ORD-17526,not_as_described,2026-07-29,3,pending
DSP-12892,ORD-16272,unauthorized_transaction,2026-07-29,3,pending
DSP-12893,ORD-09840,not_as_described,2026-07-29,8,pending
DSP-12894,ORD-14979,item_not_received,2026-07-29,7,pending
DSP-12895,ORD-02655,item_not_received,2026-07-29,23,pending
DSP-12896,ORD-13907,unauthorized_transaction,2026-07-29,7,pending
DSP-12897,ORD-13952,unauthorized_transaction,2026-07-29,24,pending
DSP-12898,ORD-02796,item_not_received,2026-07-29,21,pending
DSP-12899,ORD-05248,item_not_received,2026-07-29,2,pending
DSP-12900,ORD-19934,not_as_described,2026-07-29,5,pending
DSP-12901,ORD-03252,not_as_described,2026-07-29,12,pending
DSP-12902,ORD-09087,item_not_received,2026-07-29,13,pending
DSP-12903,ORD-15061,not_as_described,2026-07-29,17,pending
DSP-12904,ORD-14553,item_not_received,2026-07-29,6,pending
DSP-12905,ORD-08085,not_as_described,2026-07-29,20,pending
DSP-12906,ORD-09964,item_not_received,2026-07-29,19,pending
DSP-12907,ORD-18021,duplicate_charge,2026-07-29,8,pending
DSP-12908,ORD-16102,item_not_received,2026-07-29,1,pending
DSP-12909,ORD-09630,not_as_described,2026-07-29,15,pending
DSP-12910,ORD-15543,not_as_described,2026-07-29,5,pending
DSP-12911,ORD-09459,not_as_described,2026-07-29,11,pending
DSP-12912,ORD-04920,duplicate_charge,2026-07-29,11,pending
DSP-12913,ORD-02072,unauthorized_transaction,2026-07-29,4,pending
DSP-12914,ORD-04283,not_as_described,2026-07-29,5,pending
DSP-12915,ORD-16281,unauthorized_transaction,2026-07-29,21,pending
DSP-12916,ORD-09130,item_not_received,2026-07-29,1,pending
DSP-12917,ORD-19168,item_not_received,2026-07-29,7,pending
DSP-12918,ORD-16294,unauthorized_transaction,2026-07-29,21,pending
DSP-12919,ORD-11323,item_not_received,2026-07-29,11,pending
DSP-12920,ORD-09891,item_not_received,2026-07-29,8,pending
DSP-12921,ORD-14052,not_as_described,2026-07-29,6,pending
DSP-12922,ORD-16661,item_not_received,2026-07-29,17,pending
DSP-12923,ORD-11523,duplicate_charge,2026-07-29,18,pending
DSP-12924,ORD-05997,duplicate_charge,2026-07-29,22,pending
DSP-12925,ORD-19824,duplicate_charge,2026-07-29,6,pending
DSP-12926,ORD-16239,unauthorized_transaction,2026-07-29,7,pending
DSP-12927,ORD-01213,not_as_described,2026-07-29,18,pending
DSP-12928,ORD-11378,not_as_described,2026-07-29,12,pending
DSP-12929,ORD-02402,duplicate_charge,2026-07-29,16,pending
DSP-12930,ORD-00686,unauthorized_transaction,2026-07-29,3,pending
DSP-12931,ORD-14745,item_not_received,2026-07-29,23,pending
DSP-12932,ORD-03163,not_as_described,2026-07-29,4,pending
DSP-12933,ORD-19855,unauthorized_transaction,2026-07-29,22,pending
DSP-12934,ORD-06218,not_as_described,2026-07-29,20,pending
DSP-12935,ORD-03701,item_not_received,2026-07-29,22,pending
DSP-12936,ORD-09491,duplicate_charge,2026-07-29,4,pending
DSP-12937,ORD-19868,unauthorized_transaction,2026-07-29,19,pending
DSP-12938,ORD-18907,item_not_received,2026-07-29,21,pending
DSP-12939,ORD-01784,item_not_received,2026-07-29,15,pending
DSP-12940,ORD-03223,item_not_received,2026-07-29,12,pending
DSP-12941,ORD-05891,unauthorized_transaction,2026-07-29,8,pending
DSP-12942,ORD-00026,duplicate_charge,2026-07-29,15,pending
DSP-12943,ORD-02625,item_not_received,2026-07-29,14,pending
DSP-12944,ORD-19780,unauthorized_transaction,2026-07-29,4,pending
DSP-12945,ORD-13608,item_not_received,2026-07-29,10,pending
DSP-12946,ORD-00092,item_not_received,2026-07-29,13,pending
DSP-12947,ORD-01296,item_not_received,2026-07-29,8,pending
DSP-12948,ORD-05549,item_not_received,2026-07-29,20,pending
DSP-12949,ORD-14968,unauthorized_transaction,2026-07-29,10,pending
DSP-12950,ORD-12034,item_not_received,2026-07-29,2,pending
DSP-12951,ORD-18078,duplicate_charge,2026-07-29,10,pending
DSP-12952,ORD-11019,item_not_received,2026-07-29,20,pending
DSP-12953,ORD-13996,unauthorized_transaction,2026-07-29,3,pending
DSP-12954,ORD-18971,unauthorized_transaction,2026-07-29,19,pending
DSP-12955,ORD-15983,not_as_described,2026-07-29,18,pending
DSP-12956,ORD-02470,not_as_described,2026-07-29,3,pending
DSP-12957,ORD-19785,not_as_described,2026-07-29,8,pending
DSP-12958,ORD-17766,item_not_received,2026-07-29,7,pending
DSP-12959,ORD-13215,unauthorized_transaction,2026-07-29,15,pending
DSP-12960,ORD-01392,not_as_described,2026-07-29,20,pending
DSP-12961,ORD-08789,not_as_described,2026-07-29,3,pending
DSP-12962,ORD-15639,unauthorized_transaction,2026-07-29,15,pending
DSP-12963,ORD-09308,item_not_received,2026-07-29,17,pending
DSP-12964,ORD-19350,item_not_received,2026-07-29,1,pending
DSP-12965,ORD-03457,not_as_described,2026-07-29,6,pending
DSP-12966,ORD-14867,unauthorized_transaction,2026-07-29,14,pending
DSP-12967,ORD-19968,unauthorized_transaction,2026-07-29,10,pending
DSP-12968,ORD-11215,item_not_received,2026-07-29,24,pending
DSP-12969,ORD-14533,duplicate_charge,2026-07-29,7,pending
DSP-12970,ORD-13411,item_not_received,2026-07-29,16,pending
DSP-12971,ORD-10359,not_as_described,2026-07-29,12,pending
DSP-12972,ORD-18776,unauthorized_transaction,2026-07-29,3,pending
DSP-12973,ORD-09955,not_as_described,2026-07-29,23,pending
DSP-12974,ORD-14980,unauthorized_transaction,2026-07-29,22,pending
DSP-12975,ORD-14418,not_as_described,2026-07-29,20,pending
DSP-12976,ORD-09516,unauthorized_transaction,2026-07-29,4,pending
DSP-12977,ORD-17438,not_as_described,2026-07-29,15,pending
DSP-12978,ORD-01915,not_as_described,2026-07-29,22,pending
DSP-12979,ORD-15345,duplicate_charge,2026-07-29,19,pending
DSP-12980,ORD-11288,item_not_received,2026-07-29,4,pending
DSP-12981,ORD-15034,unauthorized_transaction,2026-07-29,18,pending
DSP-12982,ORD-11573,unauthorized_transaction,2026-07-29,11,pending
DSP-12983,ORD-07367,item_not_received,2026-07-29,6,pending
DSP-12984,ORD-09927,not_as_described,2026-07-29,4,pending
DSP-12985,ORD-12291,unauthorized_transaction,2026-07-29,17,pending
DSP-12986,ORD-00888,unauthorized_transaction,2026-07-29,20,pending
DSP-12987,ORD-13661,unauthorized_transaction,2026-07-29,20,pending
DSP-12988,ORD-14641,not_as_described,2026-07-29,10,pending
DSP-12989,ORD-03221,item_not_received,2026-07-29,12,pending
DSP-12990,ORD-17665,not_as_described,2026-07-29,14,pending
DSP-12991,ORD-04606,not_as_described,2026-07-29,19,pending
DSP-12992,ORD-06286,item_not_received,2026-07-29,3,pending
DSP-12993,ORD-02149,not_as_described,2026-07-29,21,pending
DSP-12994,ORD-17016,not_as_described,2026-07-29,2,pending
DSP-12995,ORD-02304,not_as_described,2026-07-29,6,pending
DSP-12996,ORD-03246,unauthorized_transaction,2026-07-29,4,pending
DSP-12997,ORD-10310,item_not_received,2026-07-29,11,pending
DSP-12998,ORD-14208,item_not_received,2026-07-29,9,pending
DSP-12999,ORD-15276,unauthorized_transaction,2026-07-30,11,pending
DSP-13000,ORD-00130,not_as_described,2026-07-30,2,pending
DSP-13001,ORD-11354,item_not_received,2026-07-30,18,pending
DSP-13002,ORD-02767,item_not_received,2026-07-30,13,pending
DSP-13003,ORD-09937,unauthorized_transaction,2026-07-30,3,pending
DSP-13004,ORD-04872,duplicate_charge,2026-07-30,17,pending
DSP-13005,ORD-17693,unauthorized_transaction,2026-07-30,19,pending
DSP-13006,ORD-07992,not_as_described,2026-07-30,15,pending
DSP-13007,ORD-17930,unauthorized_transaction,2026-07-30,11,pending
DSP-13008,ORD-01787,unauthorized_transaction,2026-07-30,8,pending
DSP-13009,ORD-11942,unauthorized_transaction,2026-07-30,22,pending
DSP-13010,ORD-13399,duplicate_charge,2026-07-30,11,pending
DSP-13011,ORD-07597,item_not_received,2026-07-30,19,pending
DSP-13012,ORD-19634,duplicate_charge,2026-07-30,7,pending
DSP-13013,ORD-03173,not_as_described,2026-07-30,24,pending
DSP-13014,ORD-08625,not_as_described,2026-07-30,6,pending
DSP-13015,ORD-08642,item_not_received,2026-07-30,14,pending
DSP-13016,ORD-11445,duplicate_charge,2026-07-30,15,pending
DSP-13017,ORD-00918,item_not_received,2026-07-30,12,pending
DSP-13018,ORD-09417,item_not_received,2026-07-30,12,pending
DSP-13019,ORD-12228,item_not_received,2026-07-30,24,pending
DSP-13020,ORD-04433,duplicate_charge,2026-07-30,1,pending
DSP-13021,ORD-03474,unauthorized_transaction,2026-07-30,6,pending
DSP-13022,ORD-11763,item_not_received,2026-07-30,17,pending
DSP-13023,ORD-19908,item_not_received,2026-07-30,3,pending
DSP-13024,ORD-13866,item_not_received,2026-07-30,22,pending
DSP-13025,ORD-14317,unauthorized_transaction,2026-07-30,10,pending
DSP-13026,ORD-04714,duplicate_charge,2026-07-30,24,pending
DSP-13027,ORD-11712,not_as_described,2026-07-30,18,pending
DSP-13028,ORD-07076,not_as_described,2026-07-30,12,pending
DSP-13029,ORD-02525,not_as_described,2026-07-30,10,pending
DSP-13030,ORD-09669,not_as_described,2026-07-30,16,pending
DSP-13031,ORD-05828,item_not_received,2026-07-30,18,pending
DSP-13032,ORD-18249,unauthorized_transaction,2026-07-30,23,pending
DSP-13033,ORD-09186,not_as_described,2026-07-30,9,pending
DSP-13034,ORD-11766,item_not_received,2026-07-30,6,pending
DSP-13035,ORD-06173,duplicate_charge,2026-07-30,16,pending
DSP-13036,ORD-14634,not_as_described,2026-07-30,10,pending
